yr,i,j,value,
2008,wrh,con,#N/A,
2009,wrh,con,#N/A,
2005,wrh,con,#N/A,
2006,wrh,con,#N/A,
2012,wrh,con,#N/A,
2014,wrh,con,#N/A,
2013,wrh,con,#N/A,
1999,wrh,con,#N/A,
2002,wrh,con,#N/A,
2017,wrh,con,#N/A,
2016,wrh,con,#N/A,
2015,wrh,con,#N/A,
1998,wrh,con,#N/A,
2004,wrh,con,#N/A,
2000,wrh,con,#N/A,
1997,wrh,con,#N/A,
2007,wrh,con,#N/A,
2010,wrh,con,#N/A,
2003,wrh,con,#N/A,
2011,wrh,con,#N/A,
2001,wrh,con,#N/A,
2008,ott,con,#N/A,
2009,ott,con,#N/A,
2005,ott,con,#N/A,
2006,ott,con,#N/A,
2012,ott,con,#N/A,
2014,ott,con,#N/A,
2013,ott,con,#N/A,
1999,ott,con,#N/A,
2002,ott,con,#N/A,
2017,ott,con,#N/A,
2016,ott,con,#N/A,
2015,ott,con,#N/A,
1998,ott,con,#N/A,
2004,ott,con,#N/A,
2000,ott,con,#N/A,
1997,ott,con,#N/A,
2007,ott,con,#N/A,
2010,ott,con,#N/A,
2003,ott,con,#N/A,
2011,ott,con,#N/A,
2001,ott,con,#N/A,
2008,che,con,11.7448274030505000,
2009,che,con,11.2441396459918000,
2005,che,con,13.4851123157378000,
2006,che,con,13.3774450656084000,
2012,che,con,13.0002811410745000,
2014,che,con,16.1414171153262000,
2013,che,con,15.1727150618878000,
1999,che,con,8.3116459011163800,
2002,che,con,9.4621485461897700,
2017,che,con,16.3319732818454000,
2016,che,con,15.3686423568557000,
2015,che,con,14.4355698088577000,
1998,che,con,8.0746488867944800,
2004,che,con,12.4399898952949000,
2000,che,con,8.5004273138948300,
1997,che,con,7.2353457695383000,
2007,che,con,12.8526064513927000,
2010,che,con,11.8811932235936000,
2003,che,con,10.9550332884315000,
2011,che,con,11.5900131007503000,
2001,che,con,9.2454900476088400,
2008,air,con,0.2525462175458530,
2009,air,con,0.2517760381130160,
2005,air,con,0.2147134443206570,
2006,air,con,0.2206249656469420,
2012,air,con,0.3659704289241750,
2014,air,con,0.3927705475778750,
2013,air,con,0.3668456118899920,
1999,air,con,0.1286443311949380,
2002,air,con,0.1337153862049470,
2017,air,con,0.3633094371326320,
2016,air,con,0.4490292132124580,
2015,air,con,0.4288112463472880,
1998,air,con,0.1467001636392190,
2004,air,con,0.1909907550196830,
2000,air,con,0.1278179008022350,
1997,air,con,0.1410353114954240,
2007,air,con,0.2037827886788560,
2010,air,con,0.2568774957698380,
2003,air,con,0.1477559003217570,
2011,air,con,0.3484966353393030,
2001,air,con,0.1156197846934530,
2008,mmf,con,0.9988167021686050,
2009,mmf,con,0.8849390250868700,
2005,mmf,con,1.3184412327667500,
2006,mmf,con,1.2305887312412100,
2012,mmf,con,1.0539013064124900,
2014,mmf,con,1.3346406426682800,
2013,mmf,con,1.0051348094176800,
1999,mmf,con,1.3720298017476400,
2002,mmf,con,1.1609775726368800,
2017,mmf,con,1.3302872164662200,
2016,mmf,con,1.3710910956183900,
2015,mmf,con,1.3252999399895700,
1998,mmf,con,1.6514809295579600,
2004,mmf,con,1.2495416441897700,
2000,mmf,con,1.7222347024872500,
1997,mmf,con,2.5574184016202700,
2007,mmf,con,1.1914002068121400,
2010,mmf,con,1.7391751264016200,
2003,mmf,con,1.0969225559184100,
2011,mmf,con,2.4483691968837900,
2001,mmf,con,1.2363118228521600,
2008,otr,con,#N/A,
2009,otr,con,#N/A,
2005,otr,con,#N/A,
2006,otr,con,#N/A,
2012,otr,con,#N/A,
2014,otr,con,#N/A,
2013,otr,con,#N/A,
1999,otr,con,#N/A,
2002,otr,con,#N/A,
2017,otr,con,#N/A,
2016,otr,con,#N/A,
2015,otr,con,#N/A,
1998,otr,con,#N/A,
2004,otr,con,#N/A,
2000,otr,con,#N/A,
1997,otr,con,#N/A,
2007,otr,con,#N/A,
2010,otr,con,#N/A,
2003,otr,con,#N/A,
2011,otr,con,#N/A,
2001,otr,con,#N/A,
2008,min,con,18.0243214330375000,
2009,min,con,15.5355067298762000,
2005,min,con,19.7837515778452000,
2006,min,con,20.5096273119061000,
2012,min,con,15.6686345950036000,
2014,min,con,18.1306070407378000,
2013,min,con,16.8539656134176000,
1999,min,con,11.4974889747491000,
2002,min,con,13.2491250761118000,
2017,min,con,23.8107056822679000,
2016,min,con,21.6510471984576000,
2015,min,con,20.0484457443511000,
1998,min,con,10.9562538361445000,
2004,min,con,16.1609371854949000,
2000,min,con,12.2389453390832000,
1997,min,con,10.2836666919516000,
2007,min,con,18.2301277222707000,
2010,min,con,14.7249388525369000,
2003,min,con,14.8866926192813000,
2011,min,con,14.9816937118369000,
2001,min,con,13.5807950600056000,
2008,ppd,agr,0.3744661018682220,
2009,ppd,agr,0.4058117842955270,
2005,ppd,agr,0.3136722349244570,
2006,ppd,agr,0.3749351190182960,
2012,ppd,agr,0.3108526456957240,
2014,ppd,agr,0.4300484899017260,
2013,ppd,agr,0.3703721414451450,
1999,ppd,agr,0.2667596418683220,
2002,ppd,agr,0.3082310975734930,
2017,ppd,agr,0.5053965896134600,
2016,ppd,agr,0.4654593852138700,
2015,ppd,agr,0.4121442118405390,
1998,ppd,agr,0.2279798257805960,
2004,ppd,agr,0.2712107160802640,
2000,ppd,agr,0.2434307968343820,
1997,ppd,agr,0.1913092076424990,
2007,ppd,agr,0.4439707846532730,
2010,ppd,agr,0.3725737349604800,
2003,ppd,agr,0.3260441906024890,
2011,ppd,agr,0.3352544467046180,
2001,ppd,agr,0.3017265862945960,
2008,res,agr,0.4825224364728030,
2009,res,agr,0.4411888722701410,
2005,res,agr,0.4332160851866030,
2006,res,agr,0.4297136033825280,
2012,res,agr,0.5021819183443300,
2014,res,agr,0.6255806691243670,
2013,res,agr,0.4880946371358230,
1999,res,agr,0.2969852666473400,
2002,res,agr,0.4268155276833350,
2017,res,agr,0.4814806142550770,
2016,res,agr,0.6319977255438480,
2015,res,agr,0.6311725510695090,
1998,res,agr,0.2661600490517520,
2004,res,agr,0.4081370062952460,
2000,res,agr,0.2947754829472750,
1997,res,agr,0.2216341916501410,
2007,res,agr,0.4943644663878200,
2010,res,agr,0.4164004547855340,
2003,res,agr,0.3725588160129590,
2011,res,agr,0.4268197530793890,
2001,res,agr,0.3453681459337330,
2008,com,agr,0.2893066067027010,
2009,com,agr,0.2697844028229440,
2005,com,agr,0.2212046271472350,
2006,com,agr,0.2244335182683090,
2012,com,agr,0.3240674604963960,
2014,com,agr,0.3904903279413920,
2013,com,agr,0.3356677338198030,
1999,com,agr,0.1812207979948810,
2002,com,agr,0.2358334013750030,
2017,com,agr,0.3668659287974690,
2016,com,agr,0.4435075974254970,
2015,com,agr,0.3976796536732790,
1998,com,agr,0.1399423697174720,
2004,com,agr,0.1952590052451990,
2000,com,agr,0.1882608424547320,
1997,com,agr,0.1003120718587330,
2007,com,agr,0.2638463760496320,
2010,com,agr,0.2478981382477640,
2003,com,agr,0.1993352572739950,
2011,com,agr,0.2745271386919960,
2001,com,agr,0.2114433446582710,
2008,amb,agr,#N/A,
2009,amb,agr,#N/A,
2005,amb,agr,#N/A,
2006,amb,agr,#N/A,
2012,amb,agr,#N/A,
2014,amb,agr,#N/A,
2013,amb,agr,#N/A,
1999,amb,agr,#N/A,
2002,amb,agr,#N/A,
2017,amb,agr,#N/A,
2016,amb,agr,#N/A,
2015,amb,agr,#N/A,
1998,amb,agr,#N/A,
2004,amb,agr,#N/A,
2000,amb,agr,#N/A,
1997,amb,agr,#N/A,
2007,amb,agr,#N/A,
2010,amb,agr,#N/A,
2003,amb,agr,#N/A,
2011,amb,agr,#N/A,
2001,amb,agr,#N/A,
2008,fbp,agr,37.3001953689826000,
2009,fbp,agr,37.4574694914265000,
2005,fbp,agr,20.9386224652613000,
2006,fbp,agr,22.1991484612584000,
2012,fbp,agr,50.4465668177333000,
2014,fbp,agr,50.3514889437261000,
2013,fbp,agr,49.6151802222803000,
1999,fbp,agr,19.6174955595253000,
2002,fbp,agr,19.6014940682556000,
2017,fbp,agr,50.0890497996644000,
2016,fbp,agr,47.5761210509017000,
2015,fbp,agr,48.9772351451147000,
1998,fbp,agr,20.9297237214172000,
2004,fbp,agr,22.6087597613376000,
2000,fbp,agr,18.7712560671002000,
1997,fbp,agr,22.4512502855831000,
2007,fbp,agr,29.3775162790189000,
2010,fbp,agr,37.2303251423849000,
2003,fbp,agr,23.3413624178330000,
2011,fbp,agr,45.3682728010250000,
2001,fbp,agr,20.6211029613156000,
2008,rec,agr,0.0417642382836624,
2009,rec,agr,0.0341850525888182,
2005,rec,agr,0.0367723419244248,
2006,rec,agr,0.0368204413443370,
2012,rec,agr,0.0230982174424318,
2014,rec,agr,0.0278420003559659,
2013,rec,agr,0.0228574655599218,
1999,rec,agr,0.0208631516352476,
2002,rec,agr,0.0418627534009719,
2017,rec,agr,0.0139277477815395,
2016,rec,agr,0.0159208602365434,
2015,rec,agr,0.0208383462420321,
1998,rec,agr,0.0158995927263927,
2004,rec,agr,0.0387489257925359,
2000,rec,agr,0.0209085470028217,
1997,rec,agr,0.0109348100128270,
2007,rec,agr,0.0595732618660531,
2010,rec,agr,0.0330385531054974,
2003,rec,agr,0.0308071162554038,
2011,rec,agr,0.0338175267309342,
2001,rec,agr,0.0328590966473425,
2008,con,agr,1.7238982341049500,
2009,con,agr,1.6025651643694800,
2005,con,agr,1.2173337994885600,
2006,con,agr,1.4088882913889300,
2012,con,agr,1.6781226316170200,
2014,con,agr,1.7958737702692500,
2013,con,agr,1.7065728459760900,
1999,con,agr,0.7328698234509140,
2002,con,agr,0.8126295065190630,
2017,con,agr,1.7190418361655500,
2016,con,agr,1.6478642466688900,
2015,con,agr,1.6392447471432200,
1998,con,agr,0.7875451136782110,
2004,con,agr,1.1391697813459100,
2000,con,agr,0.8289505349559000,
1997,con,agr,0.8217700883185460,
2007,con,agr,1.7196162111892200,
2010,con,agr,1.4292421711524200,
2003,con,agr,1.0301168084122200,
2011,con,agr,1.4650919467564100,
2001,con,agr,0.9116656578969500,
2008,agr,agr,45.4619335222047000,
2009,agr,agr,45.1199463200594000,
2005,agr,agr,37.6340489343530000,
2006,agr,agr,42.3519109973024000,
2012,agr,agr,67.8144122909229000,
2014,agr,agr,77.3254026830670000,
2013,agr,agr,64.1237640364455000,
1999,agr,agr,34.3230272523374000,
2002,agr,agr,32.1528513028254000,
2017,agr,agr,68.7077535851188000,
2016,agr,agr,60.0865061140752000,
2015,agr,agr,68.9120960500014000,
1998,agr,agr,33.2486421341322000,
2004,agr,agr,39.7351144360553000,
2000,agr,agr,33.8199113312699000,
1997,agr,agr,32.6039334697788000,
2007,agr,agr,46.0136933602333000,
2010,agr,agr,48.4107738090456000,
2003,agr,agr,35.0186232640941000,
2011,agr,agr,54.2125844475213000,
2001,agr,agr,35.8503922288074000,
2008,eec,agr,0.5484114443152240,
2009,eec,agr,0.6330668663496000,
2005,eec,agr,0.2749593684251330,
2006,eec,agr,0.3162017646429440,
2012,eec,agr,1.2438878257750800,
2014,eec,agr,1.9138026941217500,
2013,eec,agr,1.4071789600605100,
1999,eec,agr,0.4376634624816600,
2002,eec,agr,0.3860016667198990,
2017,eec,agr,2.8493566088710700,
2016,eec,agr,2.2317112661641100,
2015,eec,agr,1.7364471473201200,
1998,eec,agr,0.3853284689339060,
2004,eec,agr,0.2678634422689270,
2000,eec,agr,0.4297419802798400,
1997,eec,agr,0.4373371033212160,
2007,eec,agr,0.5431426909353370,
2010,eec,agr,0.8192231117626480,
2003,eec,agr,0.3367775013606690,
2011,eec,agr,0.9123127584824470,
2001,eec,agr,0.3440495187203800,
2008,fnd,agr,#N/A,
2009,fnd,agr,#N/A,
2005,fnd,agr,#N/A,
2006,fnd,agr,#N/A,
2012,fnd,agr,#N/A,
2014,fnd,agr,#N/A,
2013,fnd,agr,#N/A,
1999,fnd,agr,#N/A,
2002,fnd,agr,#N/A,
2017,fnd,agr,#N/A,
2016,fnd,agr,#N/A,
2015,fnd,agr,#N/A,
1998,fnd,agr,#N/A,
2004,fnd,agr,#N/A,
2000,fnd,agr,#N/A,
1997,fnd,agr,#N/A,
2007,fnd,agr,#N/A,
2010,fnd,agr,#N/A,
2003,fnd,agr,#N/A,
2011,fnd,agr,#N/A,
2001,fnd,agr,#N/A,
2008,pub,agr,0.0708841907287002,
2009,pub,agr,0.0509866437132114,
2005,pub,agr,0.0489061910472969,
2006,pub,agr,0.0459636773860715,
2012,pub,agr,0.0545214025433237,
2014,pub,agr,0.0629851407196293,
2013,pub,agr,0.0539620028455321,
1999,pub,agr,0.0529675804773063,
2002,pub,agr,0.0470300065428830,
2017,pub,agr,0.0460319418043248,
2016,pub,agr,0.0600159977671922,
2015,pub,agr,0.0558818317299361,
1998,pub,agr,0.0489142231444758,
2004,pub,agr,0.0448966900708304,
2000,pub,agr,0.0481141240720195,
1997,pub,agr,0.0299719585653138,
2007,pub,agr,0.0668336873544010,
2010,pub,agr,0.0482877842015757,
2003,pub,agr,0.0409214613883243,
2011,pub,agr,0.0510066552213744,
2001,pub,agr,0.0459489498596704,
2008,hou,agr,#N/A,
2009,hou,agr,#N/A,
2005,hou,agr,#N/A,
2006,hou,agr,#N/A,
2012,hou,agr,#N/A,
2014,hou,agr,#N/A,
2013,hou,agr,#N/A,
1999,hou,agr,#N/A,
2002,hou,agr,#N/A,
2017,hou,agr,#N/A,
2016,hou,agr,#N/A,
2015,hou,agr,#N/A,
1998,hou,agr,#N/A,
2004,hou,agr,#N/A,
2000,hou,agr,#N/A,
1997,hou,agr,#N/A,
2007,hou,agr,#N/A,
2010,hou,agr,#N/A,
2003,hou,agr,#N/A,
2011,hou,agr,#N/A,
2001,hou,agr,#N/A,
2008,fbt,agr,#N/A,
2009,fbt,agr,#N/A,
2005,fbt,agr,#N/A,
2006,fbt,agr,#N/A,
2012,fbt,agr,#N/A,
2014,fbt,agr,#N/A,
2013,fbt,agr,#N/A,
1999,fbt,agr,#N/A,
2002,fbt,agr,#N/A,
2017,fbt,agr,#N/A,
2016,fbt,agr,#N/A,
2015,fbt,agr,#N/A,
1998,fbt,agr,#N/A,
2004,fbt,agr,#N/A,
2000,fbt,agr,#N/A,
1997,fbt,agr,#N/A,
2007,fbt,agr,#N/A,
2010,fbt,agr,#N/A,
2003,fbt,agr,#N/A,
2011,fbt,agr,#N/A,
2001,fbt,agr,#N/A,
2008,ins,agr,2.8889166778538400,
2009,ins,agr,2.6990070163667200,
2005,ins,agr,1.1978577045449100,
2006,ins,agr,2.0532211975987500,
2012,ins,agr,2.4184517149057400,
2014,ins,agr,2.8046627340898100,
2013,ins,agr,2.9808225079949200,
1999,ins,agr,0.4965236373976190,
2002,ins,agr,1.1435423848627700,
2017,ins,agr,2.3968527823636500,
2016,ins,agr,2.7121067343669700,
2015,ins,agr,2.6652217915379500,
1998,ins,agr,0.4707649670855060,
2004,ins,agr,0.5677493034622630,
2000,ins,agr,1.6455808297968400,
1997,ins,agr,1.6339625600806200,
2007,ins,agr,3.0555315223073000,
2010,ins,agr,2.4754589488596200,
2003,ins,agr,1.7747272217178700,
2011,ins,agr,2.3729518111527800,
2001,ins,agr,1.6809410987268000,
2008,tex,agr,0.2723718837416690,
2009,tex,agr,0.2130420132449900,
2005,tex,agr,0.2186181015466010,
2006,tex,agr,0.2178979869551380,
2012,tex,agr,0.2806501508853330,
2014,tex,agr,0.4164434771801110,
2013,tex,agr,0.3319562074644320,
1999,tex,agr,0.2669487719028920,
2002,tex,agr,0.3316297702653670,
2017,tex,agr,0.3647755969315270,
2016,tex,agr,0.3215594354381550,
2015,tex,agr,0.3507792538139520,
1998,tex,agr,0.2468452492384780,
2004,tex,agr,0.1935626232128640,
2000,tex,agr,0.2701405000254080,
1997,tex,agr,0.2972783154237680,
2007,tex,agr,0.3379358611078130,
2010,tex,agr,0.2242730363637110,
2003,tex,agr,0.2538138615302290,
2011,tex,agr,0.2229532848832080,
2001,tex,agr,0.2682384089089550,
2008,leg,agr,0.3773642622735970,
2009,leg,agr,0.3591872836402270,
2005,leg,agr,0.2523063715532730,
2006,leg,agr,0.2525622776175110,
2012,leg,agr,0.3984793965466860,
2014,leg,agr,0.4471536453671390,
2013,leg,agr,0.3864133872471570,
1999,leg,agr,0.2484324807016440,
2002,leg,agr,0.2749753961072330,
2017,leg,agr,0.3448945054858160,
2016,leg,agr,0.4424833239829690,
2015,leg,agr,0.4522203689323350,
1998,leg,agr,0.2363302325914840,
2004,leg,agr,0.2392297377475750,
2000,leg,agr,0.1996169726445820,
1997,leg,agr,0.1848465670376110,
2007,leg,agr,0.3684804677894850,
2010,leg,agr,0.3570864872819890,
2003,leg,agr,0.2383480880099470,
2011,leg,agr,0.3535875781062260,
2001,leg,agr,0.1880903932613120,
2008,fen,agr,0.0283735723353672,
2009,fen,agr,0.0239966225227346,
2005,fen,agr,0.0268361405250151,
2006,fen,agr,0.0248796606027305,
2012,fen,agr,0.0192138235315377,
2014,fen,agr,0.0208137571465221,
2013,fen,agr,0.0180691576532082,
1999,fen,agr,0.0258973612454301,
2002,fen,agr,0.0289249164495670,
2017,fen,agr,0.0128647166919366,
2016,fen,agr,0.0188128275572942,
2015,fen,agr,0.0168114921076654,
1998,fen,agr,0.0258275200348557,
2004,fen,agr,0.0228525162519411,
2000,fen,agr,0.0220240610141494,
1997,fen,agr,0.0198810773872639,
2007,fen,agr,0.0328621257483075,
2010,fen,agr,0.0199906567469286,
2003,fen,agr,0.0258418533241285,
2011,fen,agr,0.0179929902901658,
2001,fen,agr,0.0278840539248765,
2008,uti,agr,5.9255672010789400,
2009,uti,agr,4.6818244031352900,
2005,uti,agr,4.4161453651890400,
2006,uti,agr,4.4671364331940400,
2012,uti,agr,4.3953126753119400,
2014,uti,agr,5.6105371425237100,
2013,uti,agr,4.4606316104940400,
1999,uti,agr,3.3853081379098400,
2002,uti,agr,3.5581947043783100,
2017,uti,agr,4.4958564834389200,
2016,uti,agr,4.8071375706718500,
2015,uti,agr,4.9726672012229100,
1998,uti,agr,3.1867041612545600,
2004,uti,agr,3.8597179460145800,
2000,uti,agr,3.4159364506662600,
1997,uti,agr,2.7006519093059600,
2007,uti,agr,5.0772525166686600,
2010,uti,agr,5.1179171541212800,
2003,uti,agr,3.6093088214618600,
2011,uti,agr,4.7276424948798700,
2001,uti,agr,4.0811104455574800,
2008,nmp,agr,0.0049650295649064,
2009,nmp,agr,0.0147669129752775,
2005,nmp,agr,0.0060159563705544,
2006,nmp,agr,0.0060227731974519,
2012,nmp,agr,0.0050520448752130,
2014,nmp,agr,0.0050017642685396,
2013,nmp,agr,0.0069967891445345,
1999,nmp,agr,0.0120182935055767,
2002,nmp,agr,0.0070426626337278,
2017,nmp,agr,0.0050140686297599,
2016,nmp,agr,0.0050145393866703,
2015,nmp,agr,0.0030012871846995,
1998,nmp,agr,0.0309989772359802,
2004,nmp,agr,0.0070164584796857,
2000,nmp,agr,0.0080305516480109,
1997,nmp,agr,0.0109911200885690,
2007,nmp,agr,0.0080045910780278,
2010,nmp,agr,0.0060403008634547,
2003,nmp,agr,0.0080214163217296,
2011,nmp,agr,0.0060121996341089,
2001,nmp,agr,0.0099723697226818,
2008,brd,agr,0.5029262005864060,
2009,brd,agr,0.4641932234290800,
2005,brd,agr,0.4544881669248290,
2006,brd,agr,0.4231778319057200,
2012,brd,agr,0.5354686264060310,
2014,brd,agr,0.6652567075869940,
2013,brd,agr,0.5339375691015440,
1999,brd,agr,0.4252015150573810,
2002,brd,agr,0.4159893156381130,
2017,brd,agr,0.5171790260843380,
2016,brd,agr,0.6493344589998160,
2015,brd,agr,0.6453417184520660,
1998,brd,agr,0.4078699293869610,
2004,brd,agr,0.3858123300886560,
2000,brd,agr,0.3657065925544720,
1997,brd,agr,0.3656871697268200,
2007,brd,agr,0.4897226218817950,
2010,brd,agr,0.4975068023441730,
2003,brd,agr,0.3453734113904450,
2011,brd,agr,0.5327544344456960,
2001,brd,agr,0.4233157311264430,
2008,bnk,agr,1.1449884603355600,
2009,bnk,agr,1.0858054102727800,
2005,bnk,agr,1.0182888842265200,
2006,bnk,agr,1.1262289029383100,
2012,bnk,agr,1.2866826192525800,
2014,bnk,agr,1.3649012033709800,
2013,bnk,agr,1.1887909858782600,
1999,bnk,agr,0.8316353987961350,
2002,bnk,agr,0.9882924286899890,
2017,bnk,agr,1.3247234472475800,
2016,bnk,agr,1.6429361469391600,
2015,bnk,agr,1.3988696108469200,
1998,bnk,agr,0.7160473897005270,
2004,bnk,agr,0.8888360477874780,
2000,bnk,agr,0.7657339365266830,
1997,bnk,agr,0.5907150168419170,
2007,bnk,agr,1.4109891092959900,
2010,bnk,agr,1.0031287736692500,
2003,bnk,agr,0.9123222578855040,
2011,bnk,agr,0.9391628057969170,
2001,bnk,agr,0.8729196973645660,
2008,ore,agr,24.4885588507149000,
2009,ore,agr,23.6636633864692000,
2005,ore,agr,15.9578673098765000,
2006,ore,agr,16.6419631096631000,
2012,ore,agr,29.1255736402093000,
2014,ore,agr,33.6948013887411000,
2013,ore,agr,29.8839784471318000,
1999,ore,agr,17.5898347440451000,
2002,ore,agr,17.0988932402358000,
2017,ore,agr,28.4469419742771000,
2016,ore,agr,31.9005266352362000,
2015,ore,agr,31.6472356322159000,
1998,ore,agr,18.5681161777145000,
2004,ore,agr,15.3441075969236000,
2000,ore,agr,16.0276018329870000,
1997,ore,agr,18.9932858778702000,
2007,ore,agr,18.7765899878372000,
2010,ore,agr,25.7491904596745000,
2003,ore,agr,15.4307489870688000,
2011,ore,agr,27.7179535721213000,
2001,ore,agr,17.5851257205759000,
2008,edu,agr,0.1282489651524820,
2009,edu,agr,0.0936008769110026,
2005,edu,agr,0.1173439970349810,
2006,edu,agr,0.1134977347063330,
2012,edu,agr,0.0140747542542686,
2014,edu,agr,0.0149285606076559,
2013,edu,agr,0.0139277919161678,
1999,edu,agr,0.0894474596393798,
2002,edu,agr,0.0937122418382611,
2017,edu,agr,0.0149278058605232,
2016,edu,agr,0.0149376418970192,
2015,edu,agr,0.0148928028590190,
1998,edu,agr,0.0854875120410160,
2004,edu,agr,0.0993918162695877,
2000,edu,agr,0.0846412664788082,
1997,edu,agr,0.0795561315711472,
2007,edu,agr,0.1211774716644530,
2010,edu,agr,0.0621207614476499,
2003,edu,agr,0.0944448536817866,
2011,edu,agr,0.0368354192419533,
2001,edu,agr,0.0896253525853920,
2008,ote,agr,#N/A,
2009,ote,agr,#N/A,
2005,ote,agr,#N/A,
2006,ote,agr,#N/A,
2012,ote,agr,#N/A,
2014,ote,agr,#N/A,
2013,ote,agr,#N/A,
1999,ote,agr,#N/A,
2002,ote,agr,#N/A,
2017,ote,agr,#N/A,
2016,ote,agr,#N/A,
2015,ote,agr,#N/A,
1998,ote,agr,#N/A,
2004,ote,agr,#N/A,
2000,ote,agr,#N/A,
1997,ote,agr,#N/A,
2007,ote,agr,#N/A,
2010,ote,agr,#N/A,
2003,ote,agr,#N/A,
2011,ote,agr,#N/A,
2001,ote,agr,#N/A,
2008,man,agr,#N/A,
2009,man,agr,#N/A,
2005,man,agr,#N/A,
2006,man,agr,#N/A,
2012,man,agr,#N/A,
2014,man,agr,#N/A,
2013,man,agr,#N/A,
1999,man,agr,#N/A,
2002,man,agr,#N/A,
2017,man,agr,#N/A,
2016,man,agr,#N/A,
2015,man,agr,#N/A,
1998,man,agr,#N/A,
2004,man,agr,#N/A,
2000,man,agr,#N/A,
1997,man,agr,#N/A,
2007,man,agr,#N/A,
2010,man,agr,#N/A,
2003,man,agr,#N/A,
2011,man,agr,#N/A,
2001,man,agr,#N/A,
2008,mch,agr,6.5094649803476900,
2009,mch,agr,5.5419865012178100,
2005,mch,agr,4.0090089379846300,
2006,mch,agr,3.9190597769173800,
2012,mch,agr,5.2210077656946000,
2014,mch,agr,4.9803488560030400,
2013,mch,agr,3.9302761357330700,
1999,mch,agr,3.7426378957141600,
2002,mch,agr,4.3626609862552800,
2017,mch,agr,4.5223574559935600,
2016,mch,agr,4.4015259960660400,
2015,mch,agr,5.0356914887896800,
1998,mch,agr,3.6244563200931300,
2004,mch,agr,3.8427166395296400,
2000,mch,agr,5.4144918365117900,
1997,mch,agr,5.0644281547320500,
2007,mch,agr,4.7507043694949400,
2010,mch,agr,5.4445781262971300,
2003,mch,agr,4.1421746769517200,
2011,mch,agr,5.8107660778950100,
2001,mch,agr,3.1721299926768900,
2008,dat,agr,#N/A,
2009,dat,agr,#N/A,
2005,dat,agr,#N/A,
2006,dat,agr,#N/A,
2012,dat,agr,#N/A,
2014,dat,agr,#N/A,
2013,dat,agr,#N/A,
1999,dat,agr,#N/A,
2002,dat,agr,#N/A,
2017,dat,agr,#N/A,
2016,dat,agr,#N/A,
2015,dat,agr,#N/A,
1998,dat,agr,#N/A,
2004,dat,agr,#N/A,
2000,dat,agr,#N/A,
1997,dat,agr,#N/A,
2007,dat,agr,#N/A,
2010,dat,agr,#N/A,
2003,dat,agr,#N/A,
2011,dat,agr,#N/A,
2001,dat,agr,#N/A,
2008,amd,agr,0.0009980903001008,
2009,amd,agr,0.0010047993991880,
2005,amd,agr,0.0029798566037080,
2006,amd,agr,0.0019895859267389,
2012,amd,agr,0.0010038835437734,
2014,amd,agr,0.0029817292121169,
2013,amd,agr,0.0019868939006639,
1999,amd,agr,0.0039771130697882,
2002,amd,agr,0.0039838920526897,
2017,amd,agr,0.0019885815847478,
2016,amd,agr,0.0029837893908329,
2015,amd,agr,0.0029756087483785,
1998,amd,agr,0.0039722459344212,
2004,amd,agr,0.0029776512570505,
2000,amd,agr,0.0039959669166867,
1997,amd,agr,0.0029814269704707,
2007,amd,agr,0.0029785978834559,
2010,amd,agr,0.0010006316515879,
2003,amd,agr,0.0029790412969429,
2011,amd,agr,0.0009953425286866,
2001,amd,agr,0.0039834555058629,
2008,oil,agr,#N/A,
2009,oil,agr,#N/A,
2005,oil,agr,#N/A,
2006,oil,agr,#N/A,
2012,oil,agr,#N/A,
2014,oil,agr,#N/A,
2013,oil,agr,#N/A,
1999,oil,agr,#N/A,
2002,oil,agr,#N/A,
2017,oil,agr,#N/A,
2016,oil,agr,#N/A,
2015,oil,agr,#N/A,
1998,oil,agr,#N/A,
2004,oil,agr,#N/A,
2000,oil,agr,#N/A,
1997,oil,agr,#N/A,
2007,oil,agr,#N/A,
2010,oil,agr,#N/A,
2003,oil,agr,#N/A,
2011,oil,agr,#N/A,
2001,oil,agr,#N/A,
2008,hos,agr,#N/A,
2009,hos,agr,#N/A,
2005,hos,agr,#N/A,
