yr,i,fd,value
2007,otr,state_consume,-9.97E-09
2010,otr,state_consume,-9.97E-09
2003,otr,state_consume,-9.99E-09
2011,otr,state_consume,-9.97E-09
2001,otr,state_consume,-9.99E-09
2008,min,state_consume,-9.97E-09
2009,min,state_consume,-9.97E-09
2005,min,state_consume,-9.97E-09
2006,min,state_consume,-9.97E-09
2012,min,state_consume,-9.99E-09
2014,min,state_consume,-9.99E-09
2013,min,state_consume,-9.99E-09
1999,min,state_consume,-9.97E-09
2002,min,state_consume,-9.99E-09
2017,min,state_consume,-9.99E-09
2016,min,state_consume,-9.97E-09
2015,min,state_consume,-9.97E-09
1998,min,state_consume,-9.97E-09
2004,min,state_consume,-9.97E-09
2000,min,state_consume,-9.99E-09
1997,min,state_consume,-9.97E-09
2007,min,state_consume,-9.97E-09
2010,min,state_consume,-9.97E-09
2003,min,state_consume,-9.99E-09
2011,min,state_consume,-9.97E-09
2001,min,state_consume,-9.99E-09
2008,ppd,fed_intelprop,-9.97E-09
2009,ppd,fed_intelprop,-9.97E-09
2005,ppd,fed_intelprop,-9.97E-09
2006,ppd,fed_intelprop,-9.97E-09
2012,ppd,fed_intelprop,-9.99E-09
2014,ppd,fed_intelprop,-9.99E-09
2013,ppd,fed_intelprop,-9.99E-09
1999,ppd,fed_intelprop,-9.97E-09
2002,ppd,fed_intelprop,-9.99E-09
2017,ppd,fed_intelprop,-9.99E-09
2016,ppd,fed_intelprop,-9.97E-09
2015,ppd,fed_intelprop,-9.97E-09
1998,ppd,fed_intelprop,-9.97E-09
2004,ppd,fed_intelprop,-9.97E-09
2000,ppd,fed_intelprop,-9.99E-09
1997,ppd,fed_intelprop,-9.97E-09
2007,ppd,fed_intelprop,-9.97E-09
2010,ppd,fed_intelprop,-9.97E-09
2003,ppd,fed_intelprop,-9.99E-09
2011,ppd,fed_intelprop,-9.97E-09
2001,ppd,fed_intelprop,-9.99E-09
2008,res,fed_intelprop,-9.97E-09
2009,res,fed_intelprop,-9.97E-09
2005,res,fed_intelprop,-9.97E-09
2006,res,fed_intelprop,-9.97E-09
2012,res,fed_intelprop,-9.99E-09
2014,res,fed_intelprop,-9.99E-09
2013,res,fed_intelprop,-9.99E-09
1999,res,fed_intelprop,-9.97E-09
2002,res,fed_intelprop,-9.99E-09
2017,res,fed_intelprop,-9.99E-09
2016,res,fed_intelprop,-9.97E-09
2015,res,fed_intelprop,-9.97E-09
1998,res,fed_intelprop,-9.97E-09
2004,res,fed_intelprop,-9.97E-09
2000,res,fed_intelprop,-9.99E-09
1997,res,fed_intelprop,-9.97E-09
2007,res,fed_intelprop,-9.97E-09
2010,res,fed_intelprop,-9.97E-09
2003,res,fed_intelprop,-9.99E-09
2011,res,fed_intelprop,-9.97E-09
2001,res,fed_intelprop,-9.99E-09
2008,com,fed_intelprop,1.35E+01
2009,com,fed_intelprop,1.33E+01
2005,com,fed_intelprop,1.11E+01
2006,com,fed_intelprop,1.11E+01
2012,com,fed_intelprop,1.75E+01
2014,com,fed_intelprop,1.84E+01
2013,com,fed_intelprop,1.79E+01
1999,com,fed_intelprop,8.94E+00
2002,com,fed_intelprop,9.63E+00
2017,com,fed_intelprop,2.20E+01
2016,com,fed_intelprop,2.04E+01
2015,com,fed_intelprop,1.88E+01
1998,com,fed_intelprop,7.86E+00
2004,com,fed_intelprop,1.04E+01
2000,com,fed_intelprop,1.03E+01
1997,com,fed_intelprop,6.42E+00
2007,com,fed_intelprop,1.25E+01
2010,com,fed_intelprop,1.48E+01
2003,com,fed_intelprop,9.71E+00
2011,com,fed_intelprop,1.62E+01
2001,com,fed_intelprop,9.98E+00
2008,amb,fed_intelprop,-9.97E-09
2009,amb,fed_intelprop,-9.97E-09
2005,amb,fed_intelprop,-9.97E-09
2006,amb,fed_intelprop,-9.97E-09
2012,amb,fed_intelprop,-9.99E-09
2014,amb,fed_intelprop,-9.99E-09
2013,amb,fed_intelprop,-9.99E-09
1999,amb,fed_intelprop,-9.97E-09
2002,amb,fed_intelprop,-9.99E-09
2017,amb,fed_intelprop,-9.99E-09
2016,amb,fed_intelprop,-9.97E-09
2015,amb,fed_intelprop,-9.97E-09
1998,amb,fed_intelprop,-9.97E-09
2004,amb,fed_intelprop,-9.97E-09
2000,amb,fed_intelprop,-9.99E-09
1997,amb,fed_intelprop,-9.97E-09
2007,amb,fed_intelprop,-9.97E-09
2010,amb,fed_intelprop,-9.97E-09
2003,amb,fed_intelprop,-9.99E-09
2011,amb,fed_intelprop,-9.97E-09
2001,amb,fed_intelprop,-9.99E-09
2008,fbp,fed_intelprop,-9.97E-09
2009,fbp,fed_intelprop,-9.97E-09
2005,fbp,fed_intelprop,-9.97E-09
2006,fbp,fed_intelprop,-9.97E-09
2012,fbp,fed_intelprop,-9.99E-09
2014,fbp,fed_intelprop,-9.99E-09
2013,fbp,fed_intelprop,-9.99E-09
1999,fbp,fed_intelprop,-9.97E-09
2002,fbp,fed_intelprop,-9.99E-09
2017,fbp,fed_intelprop,-9.99E-09
2016,fbp,fed_intelprop,-9.97E-09
2015,fbp,fed_intelprop,-9.97E-09
1998,fbp,fed_intelprop,-9.97E-09
2004,fbp,fed_intelprop,-9.97E-09
2000,fbp,fed_intelprop,-9.99E-09
1997,fbp,fed_intelprop,-9.97E-09
2007,fbp,fed_intelprop,-9.97E-09
2010,fbp,fed_intelprop,-9.97E-09
2003,fbp,fed_intelprop,-9.99E-09
2011,fbp,fed_intelprop,-9.97E-09
2001,fbp,fed_intelprop,-9.99E-09
2008,rec,fed_intelprop,-9.97E-09
2009,rec,fed_intelprop,-9.97E-09
2005,rec,fed_intelprop,-9.97E-09
2006,rec,fed_intelprop,-9.97E-09
2012,rec,fed_intelprop,-9.99E-09
2014,rec,fed_intelprop,-9.99E-09
2013,rec,fed_intelprop,-9.99E-09
1999,rec,fed_intelprop,-9.97E-09
2002,rec,fed_intelprop,-9.99E-09
2017,rec,fed_intelprop,-9.99E-09
2016,rec,fed_intelprop,-9.97E-09
2015,rec,fed_intelprop,-9.97E-09
1998,rec,fed_intelprop,-9.97E-09
2004,rec,fed_intelprop,-9.97E-09
2000,rec,fed_intelprop,-9.99E-09
1997,rec,fed_intelprop,-9.97E-09
2007,rec,fed_intelprop,-9.97E-09
2010,rec,fed_intelprop,-9.97E-09
2003,rec,fed_intelprop,-9.99E-09
2011,rec,fed_intelprop,-9.97E-09
2001,rec,fed_intelprop,-9.99E-09
2008,con,fed_intelprop,-9.97E-09
2009,con,fed_intelprop,-9.97E-09
2005,con,fed_intelprop,-9.97E-09
2006,con,fed_intelprop,-9.97E-09
2012,con,fed_intelprop,-9.99E-09
2014,con,fed_intelprop,-9.99E-09
2013,con,fed_intelprop,-9.99E-09
1999,con,fed_intelprop,-9.97E-09
2002,con,fed_intelprop,-9.99E-09
2017,con,fed_intelprop,-9.99E-09
2016,con,fed_intelprop,-9.97E-09
2015,con,fed_intelprop,-9.97E-09
1998,con,fed_intelprop,-9.97E-09
2004,con,fed_intelprop,-9.97E-09
2000,con,fed_intelprop,-9.99E-09
1997,con,fed_intelprop,-9.97E-09
2007,con,fed_intelprop,-9.97E-09
2010,con,fed_intelprop,-9.97E-09
2003,con,fed_intelprop,-9.99E-09
2011,con,fed_intelprop,-9.97E-09
2001,con,fed_intelprop,-9.99E-09
2008,agr,fed_intelprop,-9.97E-09
2009,agr,fed_intelprop,-9.97E-09
2005,agr,fed_intelprop,-9.97E-09
2006,agr,fed_intelprop,-9.97E-09
2012,agr,fed_intelprop,-9.99E-09
2014,agr,fed_intelprop,-9.99E-09
2013,agr,fed_intelprop,-9.99E-09
1999,agr,fed_intelprop,-9.97E-09
2002,agr,fed_intelprop,-9.99E-09
2017,agr,fed_intelprop,-9.99E-09
2016,agr,fed_intelprop,-9.97E-09
2015,agr,fed_intelprop,-9.97E-09
1998,agr,fed_intelprop,-9.97E-09
2004,agr,fed_intelprop,-9.97E-09
2000,agr,fed_intelprop,-9.99E-09
1997,agr,fed_intelprop,-9.97E-09
2007,agr,fed_intelprop,-9.97E-09
2010,agr,fed_intelprop,-9.97E-09
2003,agr,fed_intelprop,-9.99E-09
2011,agr,fed_intelprop,-9.97E-09
2001,agr,fed_intelprop,-9.99E-09
2008,eec,fed_intelprop,-9.97E-09
2009,eec,fed_intelprop,-9.97E-09
2005,eec,fed_intelprop,-9.97E-09
2006,eec,fed_intelprop,-9.97E-09
2012,eec,fed_intelprop,-9.99E-09
2014,eec,fed_intelprop,-9.99E-09
2013,eec,fed_intelprop,-9.99E-09
1999,eec,fed_intelprop,-9.97E-09
2002,eec,fed_intelprop,-9.99E-09
2017,eec,fed_intelprop,-9.99E-09
2016,eec,fed_intelprop,-9.97E-09
2015,eec,fed_intelprop,-9.97E-09
1998,eec,fed_intelprop,-9.97E-09
2004,eec,fed_intelprop,-9.97E-09
2000,eec,fed_intelprop,-9.99E-09
1997,eec,fed_intelprop,-9.97E-09
2007,eec,fed_intelprop,-9.97E-09
2010,eec,fed_intelprop,-9.97E-09
2003,eec,fed_intelprop,-9.99E-09
2011,eec,fed_intelprop,-9.97E-09
2001,eec,fed_intelprop,-9.99E-09
2008,fnd,fed_intelprop,-9.97E-09
2009,fnd,fed_intelprop,-9.97E-09
2005,fnd,fed_intelprop,-9.97E-09
2006,fnd,fed_intelprop,-9.97E-09
2012,fnd,fed_intelprop,-9.99E-09
2014,fnd,fed_intelprop,-9.99E-09
2013,fnd,fed_intelprop,-9.99E-09
1999,fnd,fed_intelprop,-9.97E-09
2002,fnd,fed_intelprop,-9.99E-09
2017,fnd,fed_intelprop,-9.99E-09
2016,fnd,fed_intelprop,-9.97E-09
2015,fnd,fed_intelprop,-9.97E-09
1998,fnd,fed_intelprop,-9.97E-09
2004,fnd,fed_intelprop,-9.97E-09
2000,fnd,fed_intelprop,-9.99E-09
1997,fnd,fed_intelprop,-9.97E-09
2007,fnd,fed_intelprop,-9.97E-09
2010,fnd,fed_intelprop,-9.97E-09
2003,fnd,fed_intelprop,-9.99E-09
2011,fnd,fed_intelprop,-9.97E-09
2001,fnd,fed_intelprop,-9.99E-09
2008,pub,fed_intelprop,2.07E+00
2009,pub,fed_intelprop,2.23E+00
2005,pub,fed_intelprop,1.02E+00
2006,pub,fed_intelprop,1.47E+00
2012,pub,fed_intelprop,2.10E+00
2014,pub,fed_intelprop,2.37E+00
2013,pub,fed_intelprop,2.14E+00
1999,pub,fed_intelprop,1.32E+00
2002,pub,fed_intelprop,1.17E+00
2017,pub,fed_intelprop,1.66E+00
2016,pub,fed_intelprop,1.84E+00
2015,pub,fed_intelprop,2.03E+00
1998,pub,fed_intelprop,1.17E+00
2004,pub,fed_intelprop,7.86E-01
2000,pub,fed_intelprop,1.10E+00
1997,pub,fed_intelprop,1.11E+00
2007,pub,fed_intelprop,1.68E+00
2010,pub,fed_intelprop,2.34E+00
2003,pub,fed_intelprop,9.53E-01
2011,pub,fed_intelprop,2.43E+00
2001,pub,fed_intelprop,1.97E+00
2008,hou,fed_intelprop,-9.97E-09
2009,hou,fed_intelprop,-9.97E-09
2005,hou,fed_intelprop,-9.97E-09
2006,hou,fed_intelprop,-9.97E-09
2012,hou,fed_intelprop,-9.99E-09
2014,hou,fed_intelprop,-9.99E-09
2013,hou,fed_intelprop,-9.99E-09
1999,hou,fed_intelprop,-9.97E-09
2002,hou,fed_intelprop,-9.99E-09
2017,hou,fed_intelprop,-9.99E-09
2016,hou,fed_intelprop,-9.97E-09
2015,hou,fed_intelprop,-9.97E-09
1998,hou,fed_intelprop,-9.97E-09
2004,hou,fed_intelprop,-9.97E-09
2000,hou,fed_intelprop,-9.99E-09
1997,hou,fed_intelprop,-9.97E-09
2007,hou,fed_intelprop,-9.97E-09
2010,hou,fed_intelprop,-9.97E-09
2003,hou,fed_intelprop,-9.99E-09
2011,hou,fed_intelprop,-9.97E-09
2001,hou,fed_intelprop,-9.99E-09
2008,fbt,fed_intelprop,0.00E+00
2009,fbt,fed_intelprop,0.00E+00
2005,fbt,fed_intelprop,0.00E+00
2006,fbt,fed_intelprop,0.00E+00
2012,fbt,fed_intelprop,0.00E+00
2014,fbt,fed_intelprop,0.00E+00
2013,fbt,fed_intelprop,0.00E+00
1999,fbt,fed_intelprop,0.00E+00
2002,fbt,fed_intelprop,0.00E+00
2017,fbt,fed_intelprop,0.00E+00
2016,fbt,fed_intelprop,0.00E+00
2015,fbt,fed_intelprop,0.00E+00
1998,fbt,fed_intelprop,0.00E+00
2004,fbt,fed_intelprop,0.00E+00
2000,fbt,fed_intelprop,0.00E+00
1997,fbt,fed_intelprop,0.00E+00
2007,fbt,fed_intelprop,0.00E+00
2010,fbt,fed_intelprop,0.00E+00
2003,fbt,fed_intelprop,0.00E+00
2011,fbt,fed_intelprop,0.00E+00
2001,fbt,fed_intelprop,0.00E+00
2008,ins,fed_intelprop,-9.97E-09
2009,ins,fed_intelprop,-9.97E-09
2005,ins,fed_intelprop,-9.97E-09
2006,ins,fed_intelprop,-9.97E-09
2012,ins,fed_intelprop,-9.99E-09
2014,ins,fed_intelprop,-9.99E-09
2013,ins,fed_intelprop,-9.99E-09
1999,ins,fed_intelprop,-9.97E-09
2002,ins,fed_intelprop,-9.99E-09
2017,ins,fed_intelprop,-9.99E-09
2016,ins,fed_intelprop,-9.97E-09
2015,ins,fed_intelprop,-9.97E-09
1998,ins,fed_intelprop,-9.97E-09
2004,ins,fed_intelprop,-9.97E-09
2000,ins,fed_intelprop,-9.99E-09
1997,ins,fed_intelprop,-9.97E-09
2007,ins,fed_intelprop,-9.97E-09
2010,ins,fed_intelprop,-9.97E-09
2003,ins,fed_intelprop,-9.99E-09
2011,ins,fed_intelprop,-9.97E-09
2001,ins,fed_intelprop,-9.99E-09
2008,tex,fed_intelprop,-9.97E-09
2009,tex,fed_intelprop,-9.97E-09
2005,tex,fed_intelprop,-9.97E-09
2006,tex,fed_intelprop,-9.97E-09
2012,tex,fed_intelprop,-9.99E-09
2014,tex,fed_intelprop,-9.99E-09
2013,tex,fed_intelprop,-9.99E-09
1999,tex,fed_intelprop,-9.97E-09
2002,tex,fed_intelprop,-9.99E-09
2017,tex,fed_intelprop,-9.99E-09
2016,tex,fed_intelprop,-9.97E-09
2015,tex,fed_intelprop,-9.97E-09
1998,tex,fed_intelprop,-9.97E-09
2004,tex,fed_intelprop,-9.97E-09
2000,tex,fed_intelprop,-9.99E-09
1997,tex,fed_intelprop,-9.97E-09
2007,tex,fed_intelprop,-9.97E-09
2010,tex,fed_intelprop,-9.97E-09
2003,tex,fed_intelprop,-9.99E-09
2011,tex,fed_intelprop,-9.97E-09
2001,tex,fed_intelprop,-9.99E-09
2008,leg,fed_intelprop,-9.97E-09
2009,leg,fed_intelprop,-9.97E-09
2005,leg,fed_intelprop,-9.97E-09
2006,leg,fed_intelprop,-9.97E-09
2012,leg,fed_intelprop,-9.99E-09
2014,leg,fed_intelprop,-9.99E-09
2013,leg,fed_intelprop,-9.99E-09
1999,leg,fed_intelprop,-9.97E-09
2002,leg,fed_intelprop,-9.99E-09
2017,leg,fed_intelprop,-9.99E-09
2016,leg,fed_intelprop,-9.97E-09
2015,leg,fed_intelprop,-9.97E-09
1998,leg,fed_intelprop,-9.97E-09
2004,leg,fed_intelprop,-9.97E-09
2000,leg,fed_intelprop,-9.99E-09
1997,leg,fed_intelprop,-9.97E-09
2007,leg,fed_intelprop,-9.97E-09
2010,leg,fed_intelprop,-9.97E-09
2003,leg,fed_intelprop,-9.99E-09
2011,leg,fed_intelprop,-9.97E-09
2001,leg,fed_intelprop,-9.99E-09
2008,fen,fed_intelprop,-9.97E-09
2009,fen,fed_intelprop,-9.97E-09
2005,fen,fed_intelprop,-9.97E-09
2006,fen,fed_intelprop,-9.97E-09
2012,fen,fed_intelprop,-9.99E-09
2014,fen,fed_intelprop,-9.99E-09
2013,fen,fed_intelprop,-9.99E-09
1999,fen,fed_intelprop,-9.97E-09
2002,fen,fed_intelprop,-9.99E-09
2017,fen,fed_intelprop,-9.99E-09
2016,fen,fed_intelprop,-9.97E-09
2015,fen,fed_intelprop,-9.97E-09
1998,fen,fed_intelprop,-9.97E-09
2004,fen,fed_intelprop,-9.97E-09
2000,fen,fed_intelprop,-9.99E-09
1997,fen,fed_intelprop,-9.97E-09
2007,fen,fed_intelprop,-9.97E-09
2010,fen,fed_intelprop,-9.97E-09
2003,fen,fed_intelprop,-9.99E-09
2011,fen,fed_intelprop,-9.97E-09
2001,fen,fed_intelprop,-9.99E-09
2008,uti,fed_intelprop,-9.97E-09
2009,uti,fed_intelprop,-9.97E-09
2005,uti,fed_intelprop,-9.97E-09
2006,uti,fed_intelprop,-9.97E-09
2012,uti,fed_intelprop,-9.99E-09
2014,uti,fed_intelprop,-9.99E-09
2013,uti,fed_intelprop,-9.99E-09
1999,uti,fed_intelprop,-9.97E-09
2002,uti,fed_intelprop,-9.99E-09
2017,uti,fed_intelprop,-9.99E-09
2016,uti,fed_intelprop,-9.97E-09
2015,uti,fed_intelprop,-9.97E-09
1998,uti,fed_intelprop,-9.97E-09
2004,uti,fed_intelprop,-9.97E-09
2000,uti,fed_intelprop,-9.99E-09
1997,uti,fed_intelprop,-9.97E-09
2007,uti,fed_intelprop,-9.97E-09
2010,uti,fed_intelprop,-9.97E-09
2003,uti,fed_intelprop,-9.99E-09
2011,uti,fed_intelprop,-9.97E-09
2001,uti,fed_intelprop,-9.99E-09
2008,nmp,fed_intelprop,-9.97E-09
2009,nmp,fed_intelprop,-9.97E-09
2005,nmp,fed_intelprop,-9.97E-09
2006,nmp,fed_intelprop,-9.97E-09
2012,nmp,fed_intelprop,-9.99E-09
2014,nmp,fed_intelprop,-9.99E-09
2013,nmp,fed_intelprop,-9.99E-09
1999,nmp,fed_intelprop,-9.97E-09
2002,nmp,fed_intelprop,-9.99E-09
2017,nmp,fed_intelprop,-9.99E-09
2016,nmp,fed_intelprop,-9.97E-09
2015,nmp,fed_intelprop,-9.97E-09
1998,nmp,fed_intelprop,-9.97E-09
2004,nmp,fed_intelprop,-9.97E-09
2000,nmp,fed_intelprop,-9.99E-09
1997,nmp,fed_intelprop,-9.97E-09
2007,nmp,fed_intelprop,-9.97E-09
2010,nmp,fed_intelprop,-9.97E-09
2003,nmp,fed_intelprop,-9.99E-09
2011,nmp,fed_intelprop,-9.97E-09
2001,nmp,fed_intelprop,-9.99E-09
2008,brd,fed_intelprop,-9.97E-09
2009,brd,fed_intelprop,-9.97E-09
2005,brd,fed_intelprop,-9.97E-09
2006,brd,fed_intelprop,-9.97E-09
2012,brd,fed_intelprop,-9.99E-09
2014,brd,fed_intelprop,-9.99E-09
2013,brd,fed_intelprop,-9.99E-09
1999,brd,fed_intelprop,-9.97E-09
2002,brd,fed_intelprop,-9.99E-09
2017,brd,fed_intelprop,-9.99E-09
2016,brd,fed_intelprop,-9.97E-09
2015,brd,fed_intelprop,-9.97E-09
1998,brd,fed_intelprop,-9.97E-09
2004,brd,fed_intelprop,-9.97E-09
2000,brd,fed_intelprop,-9.99E-09
1997,brd,fed_intelprop,-9.97E-09
2007,brd,fed_intelprop,-9.97E-09
2010,brd,fed_intelprop,-9.97E-09
2003,brd,fed_intelprop,-9.99E-09
2011,brd,fed_intelprop,-9.97E-09
2001,brd,fed_intelprop,-9.99E-09
2008,bnk,fed_intelprop,-9.97E-09
2009,bnk,fed_intelprop,-9.97E-09
2005,bnk,fed_intelprop,-9.97E-09
2006,bnk,fed_intelprop,-9.97E-09
2012,bnk,fed_intelprop,-9.99E-09
2014,bnk,fed_intelprop,-9.99E-09
2013,bnk,fed_intelprop,-9.99E-09
1999,bnk,fed_intelprop,-9.97E-09
2002,bnk,fed_intelprop,-9.99E-09
2017,bnk,fed_intelprop,-9.99E-09
2016,bnk,fed_intelprop,-9.97E-09
2015,bnk,fed_intelprop,-9.97E-09
1998,bnk,fed_intelprop,-9.97E-09
2004,bnk,fed_intelprop,-9.97E-09
2000,bnk,fed_intelprop,-9.99E-09
1997,bnk,fed_intelprop,-9.97E-09
2007,bnk,fed_intelprop,-9.97E-09
2010,bnk,fed_intelprop,-9.97E-09
2003,bnk,fed_intelprop,-9.99E-09
2011,bnk,fed_intelprop,-9.97E-09
2001,bnk,fed_intelprop,-9.99E-09
2008,ore,fed_intelprop,-9.97E-09
2009,ore,fed_intelprop,-9.97E-09
2005,ore,fed_intelprop,-9.97E-09
2006,ore,fed_intelprop,-9.97E-09
2012,ore,fed_intelprop,-9.99E-09
2014,ore,fed_intelprop,-9.99E-09
2013,ore,fed_intelprop,-9.99E-09
1999,ore,fed_intelprop,-9.97E-09
2002,ore,fed_intelprop,-9.99E-09
2017,ore,fed_intelprop,-9.99E-09
2016,ore,fed_intelprop,-9.97E-09
2015,ore,fed_intelprop,-9.97E-09
1998,ore,fed_intelprop,-9.97E-09
2004,ore,fed_intelprop,-9.97E-09
2000,ore,fed_intelprop,-9.99E-09
1997,ore,fed_intelprop,-9.97E-09
2007,ore,fed_intelprop,-9.97E-09
2010,ore,fed_intelprop,-9.97E-09
2003,ore,fed_intelprop,-9.99E-09
2011,ore,fed_intelprop,-9.97E-09
2001,ore,fed_intelprop,-9.99E-09
2008,edu,fed_intelprop,-9.97E-09
2009,edu,fed_intelprop,-9.97E-09
2005,edu,fed_intelprop,-9.97E-09
2006,edu,fed_intelprop,-9.97E-09
2012,edu,fed_intelprop,-9.99E-09
2014,edu,fed_intelprop,-9.99E-09
2013,edu,fed_intelprop,-9.99E-09
1999,edu,fed_intelprop,-9.97E-09
2002,edu,fed_intelprop,-9.99E-09
2017,edu,fed_intelprop,-9.99E-09
2016,edu,fed_intelprop,-9.97E-09
2015,edu,fed_intelprop,-9.97E-09
1998,edu,fed_intelprop,-9.97E-09
2004,edu,fed_intelprop,-9.97E-09
2000,edu,fed_intelprop,-9.99E-09
1997,edu,fed_intelprop,-9.97E-09
2007,edu,fed_intelprop,-9.97E-09
2010,edu,fed_intelprop,-9.97E-09
2003,edu,fed_intelprop,-9.99E-09
2011,edu,fed_intelprop,-9.97E-09
2001,edu,fed_intelprop,-9.99E-09
2008,ote,fed_intelprop,-9.97E-09
2009,ote,fed_intelprop,-9.97E-09
2005,ote,fed_intelprop,-9.97E-09
2006,ote,fed_intelprop,-9.97E-09
2012,ote,fed_intelprop,-9.99E-09
2014,ote,fed_intelprop,-9.99E-09
2013,ote,fed_intelprop,-9.99E-09
1999,ote,fed_intelprop,-9.97E-09
2002,ote,fed_intelprop,-9.99E-09
2017,ote,fed_intelprop,-9.99E-09
2016,ote,fed_intelprop,-9.97E-09
2015,ote,fed_intelprop,-9.97E-09
1998,ote,fed_intelprop,-9.97E-09
2004,ote,fed_intelprop,-9.97E-09
2000,ote,fed_intelprop,-9.99E-09
1997,ote,fed_intelprop,-9.97E-09
2007,ote,fed_intelprop,-9.97E-09
2010,ote,fed_intelprop,-9.97E-09
2003,ote,fed_intelprop,-9.99E-09
2011,ote,fed_intelprop,-9.97E-09
2001,ote,fed_intelprop,-9.99E-09
2008,man,fed_intelprop,-9.97E-09
2009,man,fed_intelprop,-9.97E-09
2005,man,fed_intelprop,-9.97E-09
2006,man,fed_intelprop,-9.97E-09
2012,man,fed_intelprop,-9.99E-09
2014,man,fed_intelprop,-9.99E-09
2013,man,fed_intelprop,-9.99E-09
1999,man,fed_intelprop,-9.97E-09
2002,man,fed_intelprop,-9.99E-09
2017,man,fed_intelprop,-9.99E-09
2016,man,fed_intelprop,-9.97E-09
2015,man,fed_intelprop,-9.97E-09
1998,man,fed_intelprop,-9.97E-09
2004,man,fed_intelprop,-9.97E-09
2000,man,fed_intelprop,-9.99E-09
1997,man,fed_intelprop,-9.97E-09
2007,man,fed_intelprop,-9.97E-09
2010,man,fed_intelprop,-9.97E-09
2003,man,fed_intelprop,-9.99E-09
2011,man,fed_intelprop,-9.97E-09
2001,man,fed_intelprop,-9.99E-09
2008,mch,fed_intelprop,-9.97E-09
2009,mch,fed_intelprop,-9.97E-09
2005,mch,fed_intelprop,-9.97E-09
2006,mch,fed_intelprop,-9.97E-09
2012,mch,fed_intelprop,-9.99E-09
2014,mch,fed_intelprop,-9.99E-09
2013,mch,fed_intelprop,-9.99E-09
1999,mch,fed_intelprop,-9.97E-09
2002,mch,fed_intelprop,-9.99E-09
2017,mch,fed_intelprop,-9.99E-09
2016,mch,fed_intelprop,-9.97E-09
2015,mch,fed_intelprop,-9.97E-09
1998,mch,fed_intelprop,-9.97E-09
2004,mch,fed_intelprop,-9.97E-09
2000,mch,fed_intelprop,-9.99E-09
1997,mch,fed_intelprop,-9.97E-09
2007,mch,fed_intelprop,-9.97E-09
2010,mch,fed_intelprop,-9.97E-09
2003,mch,fed_intelprop,-9.99E-09
2011,mch,fed_intelprop,-9.97E-09
2001,mch,fed_intelprop,-9.99E-09
2008,dat,fed_intelprop,5.09E-01
2009,dat,fed_intelprop,5.75E-01
2005,dat,fed_intelprop,3.52E-01
2006,dat,fed_intelprop,7.57E-01
2012,dat,fed_intelprop,6.77E-01
2014,dat,fed_intelprop,5.21E-01
2013,dat,fed_intelprop,5.95E-01
1999,dat,fed_intelprop,2.13E-01
2002,dat,fed_intelprop,2.36E-01
2017,dat,fed_intelprop,3.27E-01
2016,dat,fed_intelprop,3.39E-01
2015,dat,fed_intelprop,3.95E-01
1998,dat,fed_intelprop,1.73E-01
2004,dat,fed_intelprop,3.26E-01
2000,dat,fed_intelprop,3.76E-01
1997,dat,fed_intelprop,1.87E-01
2007,dat,fed_intelprop,3.80E-01
2010,dat,fed_intelprop,4.69E-01
2003,dat,fed_intelprop,2.50E-01
2011,dat,fed_intelprop,5.81E-01
2001,dat,fed_intelprop,3.47E-01
2008,amd,fed_intelprop,-9.97E-09
2009,amd,fed_intelprop,-9.97E-09
2005,amd,fed_intelprop,-9.97E-09
2006,amd,fed_intelprop,-9.97E-09
2012,amd,fed_intelprop,-9.99E-09
2014,amd,fed_intelprop,-9.99E-09
2013,amd,fed_intelprop,-9.99E-09
1999,amd,fed_intelprop,-9.97E-09
2002,amd,fed_intelprop,-9.99E-09
2017,amd,fed_intelprop,-9.99E-09
2016,amd,fed_intelprop,-9.97E-09
2015,amd,fed_intelprop,-9.97E-09
1998,amd,fed_intelprop,-9.97E-09
2004,amd,fed_intelprop,-9.97E-09
2000,amd,fed_intelprop,-9.99E-09
1997,amd,fed_intelprop,-9.97E-09
2007,amd,fed_intelprop,-9.97E-09
2010,amd,fed_intelprop,-9.97E-09
2003,amd,fed_intelprop,-9.99E-09
2011,amd,fed_intelprop,-9.97E-09
2001,amd,fed_intelprop,-9.99E-09
2008,oil,fed_intelprop,-9.97E-09
2009,oil,fed_intelprop,-9.97E-09
2005,oil,fed_intelprop,-9.97E-09
2006,oil,fed_intelprop,-9.97E-09
2012,oil,fed_intelprop,-9.99E-09
2014,oil,fed_intelprop,-9.99E-09
2013,oil,fed_intelprop,-9.99E-09
1999,oil,fed_intelprop,-9.97E-09
2002,oil,fed_intelprop,-9.99E-09
2017,oil,fed_intelprop,-9.99E-09
2016,oil,fed_intelprop,-9.97E-09
2015,oil,fed_intelprop,-9.97E-09
1998,oil,fed_intelprop,-9.97E-09
2004,oil,fed_intelprop,-9.97E-09
2000,oil,fed_intelprop,-9.99E-09
1997,oil,fed_intelprop,-9.97E-09
2007,oil,fed_intelprop,-9.97E-09
2010,oil,fed_intelprop,-9.97E-09
2003,oil,fed_intelprop,-9.99E-09
2011,oil,fed_intelprop,-9.97E-09
2001,oil,fed_intelprop,-9.99E-09
2008,hos,fed_intelprop,-9.97E-09
2009,hos,fed_intelprop,-9.97E-09
2005,hos,fed_intelprop,-9.97E-09
2006,hos,fed_intelprop,-9.97E-09
2012,hos,fed_intelprop,-9.99E-09
2014,hos,fed_intelprop,-9.99E-09
2013,hos,fed_intelprop,-9.99E-09
