yr,m,i,Value
1998,trd,fbp,202.5117948
1998,trd,rec,1.39E-12
1998,trd,con,1.38E-12
1998,trd,agr,38.32673498
1998,trd,eec,37.60967537
1998,trd,fnd,1.38E-12
1998,trd,pub,30.01863362
1998,trd,hou,1.38E-12
1998,trd,ins,1.38E-12
1998,trd,tex,36.16575663
1998,trd,leg,1.37E-12
1998,trd,fen,1.36E-12
1998,trd,uti,1.37E-12
1998,trd,nmp,22.32212933
1998,trd,brd,1.38E-12
1998,trd,bnk,1.38E-12
1998,trd,ore,1.38E-12
1998,trd,edu,1.38E-12
1998,trd,ote,11.02240076
1998,trd,man,1.37E-12
1998,trd,mch,76.26027872
1998,trd,dat,1.36E-12
1998,trd,amd,1.38E-12
1998,trd,oil,3.203374994
1998,trd,hos,1.38E-12
1998,trd,rnt,1.37E-12
1998,trd,pla,42.85186201
1998,trd,fof,6.328199109
1998,trd,fin,1.38E-12
1998,trd,tsv,1.37E-12
1998,trd,nrs,1.38E-12
1998,trd,sec,1.38E-12
1998,trd,art,1.37E-12
1998,trd,mov,5.996236141
1998,trd,fpd,33.79445326
1998,trd,slg,1.38E-12
1998,trd,pri,8.470189942
1998,trd,grd,1.38E-12
1998,trd,pip,1.40E-12
1998,trd,sle,1.38E-12
1998,trd,osv,1.38E-12
1998,trd,trn,1.37E-12
1998,trd,smn,1.39E-12
1998,trd,fmt,42.09766832
1998,trd,pet,61.26176058
1998,trd,cep,98.89560966
1998,trd,wst,1.37E-12
1998,trd,mot,84.3059888
1998,trd,adm,1.38E-12
1998,trd,soc,1.39E-12
1998,trd,alt,121.3460074
1998,trd,pmt,18.18233526
1998,trd,trk,1.37E-12
1998,trd,fdd,1.38E-12
1998,trd,wtt,1.37E-12
1998,trd,wpd,18.79360875
1998,trd,wht,1.37E-12
1998,trd,wrh,1.36E-12
1998,trd,ott,1.38E-12
1998,trd,che,137.4940085
1998,trd,air,1.37E-12
1998,trd,mmf,85.89839682
1998,trd,otr,1.37E-12
1998,trd,min,3.152813621
1997,trn,ppd,6.935311096
1997,trn,res,3.73E-12
1997,trn,com,3.73E-12
1997,trn,amb,3.73E-12
1997,trn,fbp,10.48211568
1997,trn,rec,3.74E-12
1997,trn,con,3.73E-12
1997,trn,agr,21.62083787
1997,trn,eec,3.508923718
1997,trn,fnd,3.74E-12
1997,trn,pub,2.621632854
1997,trn,hou,3.73E-12
1997,trn,ins,3.73E-12
1997,trn,tex,3.077473483
1997,trn,leg,3.71E-12
1997,trn,fen,3.70E-12
1997,trn,uti,3.72E-12
1997,trn,nmp,9.681548355
1997,trn,brd,3.73E-12
1997,trn,bnk,3.73E-12
1997,trn,ore,3.73E-12
1997,trn,edu,3.73E-12
1997,trn,ote,1.501538536
1997,trn,man,3.72E-12
1997,trn,mch,5.612051753
1997,trn,dat,3.69E-12
1997,trn,amd,3.73E-12
1997,trn,oil,24.64825575
1997,trn,hos,3.73E-12
1997,trn,rnt,3.71E-12
1997,trn,pla,3.547404021
1997,trn,fof,2.094708756
1997,trn,fin,3.74E-12
1997,trn,tsv,3.71E-12
1997,trn,nrs,3.74E-12
1997,trn,sec,3.73E-12
1997,trn,art,3.72E-12
1997,trn,mov,0.149021689
1997,trn,fpd,8.621508135
1997,trn,slg,3.73E-12
1997,trn,pri,2.51650785
1997,trn,grd,3.73E-12
1997,trn,pip,3.76E-12
1997,trn,sle,3.73E-12
1997,trn,osv,3.73E-12
1997,trn,trn,3.69E-12
1997,trn,smn,3.76E-12
1997,trn,fmt,4.356690541
1997,trn,pet,8.796004384
1997,trn,cep,6.796517206
1997,trn,wst,3.71E-12
1997,trn,mot,8.686513398
1997,trn,adm,3.73E-12
1997,trn,soc,3.75E-12
1997,trn,alt,4.977168913
1997,trn,pmt,6.028755908
1997,trn,trk,3.71E-12
1997,trn,fdd,3.74E-12
1997,trn,wtt,3.71E-12
1997,trn,wpd,4.715145906
1997,trn,wht,3.72E-12
1997,trn,wrh,3.70E-12
1997,trn,ott,3.71E-12
1997,trn,che,16.8522608
1997,trn,air,3.72E-12
1997,trn,mmf,9.298047657
1997,trn,otr,3.72E-12
1997,trn,min,16.60071121
1997,trd,ppd,22.11815453
1997,trd,res,3.71E-12
1997,trd,com,3.71E-12
1997,trd,amb,3.72E-12
1997,trd,fbp,198.8532135
1997,trd,rec,3.73E-12
1997,trd,con,3.71E-12
1997,trd,agr,38.06704378
1997,trd,eec,35.28317852
1997,trd,fnd,3.72E-12
1997,trd,pub,27.40587411
1997,trd,hou,3.71E-12
1997,trd,ins,3.71E-12
1997,trd,tex,35.27228476
1997,trd,leg,3.69E-12
1997,trd,fen,3.68E-12
1997,trd,uti,3.70E-12
1997,trd,nmp,20.24221671
1997,trd,brd,3.71E-12
1997,trd,bnk,3.71E-12
1997,trd,ore,3.71E-12
1997,trd,edu,3.72E-12
1997,trd,ote,10.17617681
1997,trd,man,3.70E-12
1997,trd,mch,67.6341127
1997,trd,dat,3.67E-12
1997,trd,amd,3.71E-12
1997,trd,oil,3.764079177
1997,trd,hos,3.71E-12
1997,trd,rnt,3.70E-12
1997,trd,pla,43.14212421
1997,trd,fof,6.360878558
1997,trd,fin,3.72E-12
1997,trd,tsv,3.69E-12
1997,trd,nrs,3.73E-12
1997,trd,sec,3.71E-12
1997,trd,art,3.70E-12
1997,trd,mov,5.525894263
1997,trd,fpd,32.05505621
1997,trd,slg,3.72E-12
1997,trd,pri,8.009849307
1997,trd,grd,3.71E-12
1997,trd,pip,3.75E-12
1997,trd,sle,3.71E-12
1997,trd,osv,3.71E-12
1997,trd,trn,3.68E-12
1997,trd,smn,3.74E-12
1997,trd,fmt,41.2578787
1997,trd,pet,65.27927788
1997,trd,cep,94.80120956
1997,trd,wst,3.70E-12
1997,trd,mot,83.73342236
1997,trd,adm,3.71E-12
1997,trd,soc,3.73E-12
1997,trd,alt,115.0100224
1997,trd,pmt,18.43630014
1997,trd,trk,3.69E-12
1997,trd,fdd,3.72E-12
1997,trd,wtt,3.69E-12
1997,trd,wpd,17.70777335
1997,trd,wht,3.70E-12
1997,trd,wrh,3.68E-12
1997,trd,ott,3.70E-12
1997,trd,che,128.6669061
1997,trd,air,3.70E-12
1997,trd,mmf,80.80137565
1997,trd,otr,3.70E-12
1997,trd,min,3.184479918
