yr,i,j,Value
2011,osv,wrh,0.984543286
2011,osv,ott,6.029675789
2011,osv,che,3.006994122
2011,osv,air,0.699090337
2011,osv,mmf,0.470751468
2011,osv,otr,2.074113941
2011,osv,min,0.128248283
2011,trn,com,0.016674546
2011,trn,amb,0.01039071
2011,trn,con,0.001041037
2011,trn,fnd,0.037499354
2011,trn,fbt,0.008254197
2011,trn,ins,0.055181595
2011,trn,leg,0.038505809
2011,trn,fen,0.214412739
2011,trn,uti,0.110984326
2011,trn,brd,0.32043967
2011,trn,bnk,0.007287827
2011,trn,man,0.00104313
2011,trn,dat,0.001042508
2011,trn,hos,0.012467093
2011,trn,rnt,0.00416575
2011,trn,tsv,0.26356673
2011,trn,sec,0.008052663
2011,trn,slg,0.199262439
2011,trn,pri,0.001037648
2011,trn,pip,0.001008675
2011,trn,osv,0.006264165
2011,trn,trn,0.026150007
2011,trn,mvt,0.001034056
2011,trn,adm,0.082278046
2011,trn,trk,3.932781323
2011,trn,fdd,0.086709951
2011,trn,wht,0.056787382
2011,trn,wrh,0.032162836
2011,trn,ott,0.018582765
2011,trn,mmf,0.002074718
2011,trn,otr,0.266148763
2011,smn,man,0.002003351
2011,smn,oil,11.90027591
2011,smn,tsv,0.038012176
2011,smn,smn,1.249151073
2011,smn,min,2.27947463
2011,fmt,ppd,5.770305021
2011,fmt,res,2.784750675
2011,fmt,com,1.573186858
2011,fmt,amb,0.372843436
2011,fmt,fbp,16.94236483
2011,fmt,rec,0.801759485
2011,fmt,con,78.24868473
2011,fmt,agr,1.901169209
2011,fmt,eec,9.882027149
2011,fmt,fnd,1.88706378
2011,fmt,pub,1.337021109
2011,fmt,hou,0.00300267
2011,fmt,fbt,0.197464466
2011,fmt,ins,0.007011705
2011,fmt,tex,0.796253175
2011,fmt,leg,0.033039831
2011,fmt,fen,0.834326536
2011,fmt,uti,0.759678673
2011,fmt,nmp,2.919277392
2011,fmt,brd,11.85349247
2011,fmt,bnk,0.177288016
2011,fmt,ore,1.058064963
2011,fmt,edu,0.442839945
2011,fmt,ote,11.07772209
2011,fmt,man,0.764761871
2011,fmt,mch,32.70000124
2011,fmt,dat,1.29587944
2011,fmt,amd,0.796139348
2011,fmt,oil,5.954798867
2011,fmt,hos,0.668621178
2011,fmt,rnt,1.140214352
2011,fmt,pla,7.153099684
2011,fmt,fof,0.239973773
2011,fmt,fin,0.019932703
2011,fmt,tsv,5.438345153
2011,fmt,nrs,0.026021425
2011,fmt,sec,0.193418394
2011,fmt,art,0.025034565
2011,fmt,mov,0.018070286
2011,fmt,fpd,2.872905399
2011,fmt,slg,4.429610871
2011,fmt,pri,1.558101106
2011,fmt,grd,0.100014682
2011,fmt,pip,1.226966426
2011,fmt,sle,3.248150283
2011,fmt,osv,4.177867317
2011,fmt,trn,0.395208073
2011,fmt,smn,1.070015604
2011,fmt,fmt,43.87633112
2011,fmt,pet,0.86025401
2011,fmt,mvt,0.294386984
2011,fmt,cep,8.588538825
2011,fmt,wst,2.404214357
2011,fmt,mot,41.51442113
2011,fmt,adm,2.29358646
2011,fmt,soc,1.910116676
2011,fmt,alt,0.18565961
2011,fmt,pmt,7.515556134
2011,fmt,trk,0.896497475
2011,fmt,fdd,7.12258127
2011,fmt,gmt,0.124032026
2011,fmt,wtt,1.656042155
2011,fmt,wpd,2.15586676
2011,fmt,wht,2.624518304
2011,fmt,wrh,0.563881444
2011,fmt,ott,1.649182312
2011,fmt,che,12.56146538
2011,fmt,air,0.322648709
2011,fmt,mmf,5.755680302
2011,fmt,otr,0.69474573
2011,fmt,min,1.319665222
2011,pet,ppd,2.684568642
2011,pet,res,5.449990221
2011,pet,com,1.209028076
2011,pet,amb,1.358607098
2011,pet,fbp,5.693351803
2011,pet,rec,1.456820931
2011,pet,con,63.42477619
2011,pet,agr,12.97313149
2011,pet,eec,1.724635984
2011,pet,fnd,1.791024431
2011,pet,pub,0.561320575
2011,pet,hou,0.003009698
2011,pet,fbt,1.023470283
2011,pet,ins,0.114457597
2011,pet,tex,0.312874705
2011,pet,leg,0.119422373
2011,pet,fen,6.361288703
2011,pet,uti,38.07830063
2011,pet,nmp,1.384757199
2011,pet,brd,1.097592019
2011,pet,bnk,10.66717684
2011,pet,ore,5.067452944
2011,pet,edu,2.114935145
2011,pet,ote,0.424553735
2011,pet,man,2.478702399
2011,pet,mch,2.028085324
2011,pet,dat,0.660511694
2011,pet,amd,1.726653176
2011,pet,oil,8.917558608
2011,pet,hos,4.350713727
2011,pet,rnt,3.705823488
2011,pet,pla,1.4661624
2011,pet,fof,1.55145684
2011,pet,fin,1.606355723
2011,pet,tsv,3.100249808
2011,pet,nrs,1.393398068
2011,pet,sec,3.568487841
2011,pet,art,0.287065326
2011,pet,mov,0.134837111
2011,pet,fpd,0.38003237
2011,pet,slg,127.466241
2011,pet,pri,2.075006524
2011,pet,grd,4.026999089
2011,pet,pip,0.175843342
2011,pet,sle,26.83940602
2011,pet,osv,6.035232031
2011,pet,trn,12.18041267
2011,pet,smn,3.71049941
2011,pet,fmt,1.424354293
2011,pet,pet,34.46004538
2011,pet,mvt,0.879259627
2011,pet,cep,0.40774205
2011,pet,wst,1.753637943
2011,pet,mot,0.975499996
2011,pet,adm,4.635057144
2011,pet,soc,1.020915873
2011,pet,alt,0.109469197
2011,pet,pmt,4.791613165
2011,pet,trk,54.19754904
2011,pet,fdd,31.68511385
2011,pet,gmt,0.264563223
2011,pet,wtt,8.18387216
2011,pet,wpd,1.251647238
2011,pet,wht,9.001942547
2011,pet,wrh,0.446161736
2011,pet,ott,2.545792144
2011,pet,che,23.80505901
2011,pet,air,47.0915427
2011,pet,mmf,1.190245748
2011,pet,otr,13.85341283
2011,pet,min,8.94001014
2011,cep,ppd,0.909425946
2011,cep,res,0.134755501
2011,cep,com,6.09796871
2011,cep,amb,6.973387122
2011,cep,fbp,2.934205703
2011,cep,rec,0.098082979
2011,cep,con,6.071979415
2011,cep,agr,0.10198237
2011,cep,eec,4.819262126
2011,cep,fnd,3.457922143
2011,cep,pub,3.270852727
2011,cep,hou,0.024115602
2011,cep,fbt,0.290894176
2011,cep,ins,0.029162425
2011,cep,tex,0.7495003
2011,cep,leg,1.465488509
2011,cep,fen,0.001010372
2011,cep,uti,0.041469885
2011,cep,nmp,1.059205523
2011,cep,brd,23.33827117
2011,cep,bnk,0.528922662
2011,cep,ore,0.292988801
2011,cep,edu,0.698045683
2011,cep,ote,11.60874174
2011,cep,man,7.903251126
2011,cep,mch,10.02981961
2011,cep,dat,3.299715668
2011,cep,amd,0.339232146
2011,cep,oil,0.03512459
2011,cep,hos,0.41037544
2011,cep,rnt,0.226321879
2011,cep,pla,2.160192192
2011,cep,fof,0.001003838
2011,cep,fin,0.552311463
2011,cep,tsv,7.142038625
2011,cep,nrs,0.186884088
2011,cep,sec,0.585525757
2011,cep,art,0.014074366
2011,cep,mov,0.801227951
2011,cep,fpd,0.844194794
2011,cep,slg,1.465309738
2011,cep,pri,1.553211772
2011,cep,grd,0.002008163
2011,cep,pip,0.037950783
2011,cep,sle,1.651548635
2011,cep,osv,5.407393026
2011,cep,trn,0.163965168
2011,cep,smn,0.508062831
2011,cep,fmt,4.763735674
2011,cep,pet,0.418312361
2011,cep,mvt,0.404384322
2011,cep,cep,50.29592737
2011,cep,wst,0.750049458
2011,cep,mot,15.74115218
2011,cep,adm,2.940341814
2011,cep,soc,0.370279307
2011,cep,alt,0.090705281
2011,cep,pmt,2.914311572
2011,cep,trk,0.143866214
2011,cep,fdd,18.81071291
2011,cep,gmt,0.304832729
2011,cep,wtt,0.002029898
2011,cep,wpd,0.610823177
2011,cep,wht,11.80472497
2011,cep,wrh,0.221430827
2011,cep,ott,2.789086644
2011,cep,che,6.329007134
2011,cep,air,0.005326372
2011,cep,mmf,2.71586168
2011,cep,otr,0.095153232
2011,cep,min,0.032701805
2011,wst,ppd,0.362740433
2011,wst,res,2.655823305
2011,wst,com,0.134575254
2011,wst,amb,1.898284119
2011,wst,fbp,1.757064818
2011,wst,rec,0.657776708
2011,wst,con,2.039416825
2011,wst,agr,0.241400423
2011,wst,eec,0.107587155
2011,wst,fnd,0.417573557
2011,wst,pub,0.160262438
2011,wst,hou,0.00100253
2011,wst,fbt,0.518820076
2011,wst,ins,0.495628257
2011,wst,tex,0.135414972
2011,wst,leg,0.139393567
2011,wst,fen,0.289310264
2011,wst,uti,0.757876038
2011,wst,nmp,0.286123432
2011,wst,brd,0.200525643
2011,wst,bnk,0.571853441
2011,wst,ore,7.01463037
2011,wst,edu,0.511797635
2011,wst,ote,0.206608771
2011,wst,man,0.602144121
2011,wst,mch,0.339945104
2011,wst,dat,0.060277627
2011,wst,amd,1.071608202
2011,wst,oil,1.406763196
2011,wst,hos,2.038154484
2011,wst,rnt,0.616192149
2011,wst,pla,0.339561776
2011,wst,fof,0.022033335
2011,wst,fin,0.561021842
2011,wst,tsv,1.424533578
2011,wst,nrs,0.853083607
2011,wst,sec,0.144338747
2011,wst,art,0.085255594
2011,wst,mov,0.023127172
2011,wst,fpd,0.117615598
2011,wst,slg,14.83739318
2011,wst,pri,0.136968131
2011,wst,grd,0.024042511
2011,wst,pip,0.018445054
2011,wst,sle,2.997840081
2011,wst,osv,1.459939539
2011,wst,trn,0.086143399
2011,wst,smn,0.288503459
2011,wst,fmt,0.564497677
2011,wst,pet,0.519190118
2011,wst,mvt,0.52099956
2011,wst,cep,0.199219952
2011,wst,wst,8.460352562
2011,wst,mot,0.298551728
2011,wst,adm,1.344861712
2011,wst,soc,0.726843769
2011,wst,alt,0.042761634
2011,wst,pmt,0.551619073
2011,wst,trk,0.394694057
2011,wst,fdd,0.83910802
2011,wst,gmt,0.297170314
2011,wst,wtt,0.030379177
2011,wst,wpd,0.106722428
2011,wst,wht,2.509455907
2011,wst,wrh,0.832704037
2011,wst,ott,1.453973099
2011,wst,che,2.589076863
2011,wst,air,0.027637192
2011,wst,mmf,0.23188135
2011,wst,otr,0.199972808
2011,wst,min,0.307472955
2011,mot,ppd,1.012180337
2011,mot,res,0.479430138
2011,mot,com,0.039236116
2011,mot,amb,0.312925396
2011,mot,fbp,2.675732912
2011,mot,rec,0.058616035
2011,mot,con,2.465062967
2011,mot,agr,0.785436999
2011,mot,eec,0.450240183
2011,mot,fnd,0.109604285
2011,mot,pub,0.707398086
2011,mot,fbt,1.227660489
2011,mot,tex,0.117700237
2011,mot,fen,1.614687798
2011,mot,uti,0.020218344
2011,mot,nmp,0.552285004
2011,mot,brd,1.132201054
2011,mot,bnk,0.045225584
2011,mot,edu,0.967085209
2011,mot,ote,3.609946392
2011,mot,man,0.522638322
2011,mot,mch,15.62877679
2011,mot,dat,0.067428025
2011,mot,amd,0.101614095
2011,mot,oil,0.728189797
2011,mot,hos,0.573612754
2011,mot,rnt,0.877654469
2011,mot,pla,0.437206444
2011,mot,fof,0.133435771
2011,mot,tsv,2.849037435
2011,mot,nrs,0.079332569
2011,mot,sec,0.023291467
2011,mot,art,0.285354193
2011,mot,mov,0.064466591
2011,mot,fpd,0.247628908
2011,mot,slg,4.364495821
2011,mot,pri,0.243371469
2011,mot,grd,0.155547548
2011,mot,pip,0.00389022
2011,mot,sle,0.530137446
2011,mot,osv,17.51264919
2011,mot,trn,0.049452899
2011,mot,smn,0.353113638
2011,mot,fmt,1.239015852
2011,mot,pet,0.157032003
2011,mot,mvt,6.683179881
2011,mot,cep,0.879513998
2011,mot,wst,1.699651005
2011,mot,mot,168.77354
2011,mot,adm,5.48138327
2011,mot,soc,1.388046153
2011,mot,alt,0.002988661
2011,mot,pmt,0.95449754
2011,mot,trk,3.961881287
2011,mot,fdd,4.248747882
2011,mot,gmt,0.292718735
2011,mot,wpd,0.429641882
2011,mot,wht,5.830892162
2011,mot,wrh,3.06930941
2011,mot,ott,3.245850752
2011,mot,che,1.405348908
2011,mot,mmf,0.621776177
2011,mot,otr,0.107242849
2011,mot,min,0.975564019
2011,adm,ppd,1.604604699
2011,adm,res,9.245840473
2011,adm,com,23.38206171
2011,adm,amb,23.22210588
2011,adm,fbp,3.926803769
2011,adm,rec,2.359432627
2011,adm,con,5.509121802
2011,adm,agr,0.567795654
2011,adm,eec,0.584371917
2011,adm,fnd,2.379541811
2011,adm,pub,9.075421141
2011,adm,hou,0.572643446
2011,adm,fbt,3.032759115
2011,adm,ins,6.999132573
2011,adm,tex,0.419854614
2011,adm,leg,8.649380075
2011,adm,fen,3.115237979
2011,adm,uti,11.70707359
2011,adm,nmp,1.210462444
2011,adm,brd,20.17526732
2011,adm,bnk,17.81209138
2011,adm,ore,70.80466325
2011,adm,edu,3.440343106
2011,adm,ote,3.455381284
2011,adm,man,6.295284703
2011,adm,mch,3.119919176
2011,adm,dat,6.669942621
2011,adm,amd,5.010929001
2011,adm,oil,1.187763657
2011,adm,hos,25.12872352
2011,adm,rnt,15.12759352
2011,adm,pla,1.692480699
2011,adm,fof,0.082865619
2011,adm,fin,0.338342596
2011,adm,tsv,42.90381382
2011,adm,nrs,5.554188312
2011,adm,sec,9.709894524
2011,adm,art,2.624665983
2011,adm,mov,1.381300224
2011,adm,fpd,0.327890684
2011,adm,slg,25.40707254
2011,adm,pri,3.026774872
2011,adm,grd,1.025600236
2011,adm,pip,1.889836105
2011,adm,sle,5.258540473
2011,adm,osv,10.54782906
2011,adm,trn,1.179912644
2011,adm,smn,1.064371898
2011,adm,fmt,7.271437164
2011,adm,pet,1.417319035
2011,adm,mvt,2.261154
2011,adm,cep,3.629620744
2011,adm,wst,2.484877913
2011,adm,mot,3.176919449
2011,adm,adm,23.12341546
2011,adm,soc,4.27455389
2011,adm,alt,1.092437239
2011,adm,pmt,3.877372269
2011,adm,trk,6.54215214
2011,adm,fdd,19.86221685
2011,adm,gmt,3.19515722
2011,adm,wtt,2.415745393
2011,adm,wpd,0.475261843
2011,adm,wht,48.41482425
2011,adm,wrh,2.456398328
2011,adm,ott,15.02132037
2011,adm,che,4.627395188
2011,adm,air,4.661152828
2011,adm,mmf,1.493535176
2011,adm,otr,4.489452531
2011,adm,min,0.621866146
2011,soc,slg,0.11481266
2011,alt,res,0.16552946
2011,alt,amb,0.541872177
2011,alt,fbp,0.018067646
2011,alt,rec,0.043638664
2011,alt,agr,0.026091393
2011,alt,fnd,0.037361685
2011,alt,pub,0.048366379
2011,alt,fbt,0.035996431
2011,alt,tex,1.414387652
2011,alt,fen,0.071997008
2011,alt,brd,1.613697493
2011,alt,edu,0.107008848
2011,alt,man,0.002022494
2011,alt,dat,0.016169918
2011,alt,amd,0.015154674
2011,alt,hos,0.326284474
2011,alt,rnt,0.09287979
2011,alt,tsv,0.042415477
2011,alt,art,0.067602976
2011,alt,mov,0.014161307
2011,alt,slg,3.645569152
2011,alt,pri,2.692419577
2011,alt,sle,0.033273226
2011,alt,osv,1.964590137
2011,alt,mvt,0.413895267
2011,alt,wst,0.106115976
2011,alt,mot,2.733273156
2011,alt,adm,0.276636098
2011,alt,soc,1.735327832
2011,alt,alt,3.450549398
2011,alt,fdd,0.137425707
2011,alt,gmt,0.372952741
2011,alt,wht,1.042650625
2011,alt,ott,1.219612296
2011,alt,mmf,0.053290506
2011,pmt,ppd,0.433677202
2011,pmt,res,0.078444596
2011,pmt,com,0.014364017
2011,pmt,amb,0.161312662
2011,pmt,fbp,5.386880043
2011,pmt,rec,0.256898874
2011,pmt,con,4.694327355
2011,pmt,agr,0.108394677
2011,pmt,eec,19.44629048
2011,pmt,fnd,0.353166458
2011,pmt,pub,0.030558348
2011,pmt,ins,0.001913223
2011,pmt,tex,0.415664806
2011,pmt,uti,0.000962486
2011,pmt,nmp,0.766854847
2011,pmt,brd,0.257939049
2011,pmt,ore,1.128332821
2011,pmt,edu,0.184668742
2011,pmt,ote,9.270016236
2011,pmt,man,0.035466612
2011,pmt,mch,37.92067954
2011,pmt,dat,0.165722789
2011,pmt,amd,0.020110167
2011,pmt,oil,6.384117521
2011,pmt,hos,0.052490146
2011,pmt,rnt,0.112911647
2011,pmt,pla,1.695546174
2011,pmt,tsv,1.528660721
2011,pmt,nrs,0.013380593
2011,pmt,art,0.023907878
2011,pmt,mov,0.011506049
2011,pmt,fpd,3.108565032
2011,pmt,slg,0.239270065
2011,pmt,pri,0.031451491
2011,pmt,sle,0.332547051
2011,pmt,osv,0.562248854
2011,pmt,trn,1.120193105
2011,pmt,smn,0.429340242
2011,pmt,fmt,78.2030577
2011,pmt,pet,0.029504271
2011,pmt,mvt,0.005696904
2011,pmt,cep,4.860827275
2011,pmt,wst,0.440062026
2011,pmt,mot,46.10746025
2011,pmt,adm,0.372248192
2011,pmt,soc,0.332155664
2011,pmt,pmt,110.252912
2011,pmt,fdd,0.105071084
2011,pmt,wpd,0.417363422
2011,pmt,wht,1.565048666
2011,pmt,ott,0.980991348
2011,pmt,che,0.056155913
2011,pmt,mmf,8.165467377
2011,pmt,otr,0.292834616
2011,pmt,min,0.843060556
2011,trk,ppd,0.009328046
2011,trk,res,0.136905362
2011,trk,com,0.014424527
2011,trk,amb,0.042116636
2011,trk,fbp,0.007166572
2011,trk,rec,0.001034906
2011,trk,agr,0.064483821
2011,trk,eec,0.001031533
2011,trk,fnd,0.009268318
2011,trk,pub,0.066798585
2011,trk,fbt,1.284102556
2011,trk,ins,0.012351918
2011,trk,tex,0.005108647
2011,trk,leg,0.032923576
2011,trk,fen,0.1913048
2011,trk,nmp,0.004091909
2011,trk,brd,0.001038801
2011,trk,bnk,0.002058574
2011,trk,edu,0.007206888
2011,trk,ote,0.003086963
2011,trk,man,0.001031295
2011,trk,mch,0.021605184
2011,trk,dat,0.062870103
2011,trk,amd,0.015455238
2011,trk,hos,0.050327337
2011,trk,rnt,0.055598432
2011,trk,pla,0.009222675
2011,trk,fin,0.001024306
2011,trk,tsv,0.386223724
2011,trk,nrs,0.009256311
2011,trk,art,0.007203264
2011,trk,mov,0.015473393
2011,trk,fpd,0.003068325
2011,trk,slg,0.095417015
2011,trk,pri,0.005128992
2011,trk,grd,0.027750643
2011,trk,pip,0.003987295
2011,trk,sle,0.007198223
2011,trk,osv,0.088768448
2011,trk,trn,0.051684551
2011,trk,smn,0.053136265
2011,trk,fmt,0.057907465
2011,trk,pet,0.013318148
2011,trk,mvt,1.004827872
2011,trk,cep,0.097577881
2011,trk,wst,0.015316978
2011,trk,mot,0.007195175
2011,trk,adm,0.072076091
2011,trk,soc,0.024652621
2011,trk,alt,0.005102438
2011,trk,pmt,0.00229442
2011,trk,trk,5.558525259
2011,trk,fdd,1.000641705
2011,trk,gmt,1.652255731
2011,trk,wtt,0.049856136
2011,trk,wpd,0.005117185
2011,trk,wht,1.663679137
2011,trk,wrh,0.031795926
2011,trk,ott,3.379007743
2011,trk,che,0.015367761
2011,trk,air,0.415997687
2011,trk,mmf,0.022561416
2011,trk,otr,2.812723637
2011,wtt,amb,0.007052976
2011,wtt,con,0.014133269
2011,wtt,fnd,0.081821775
2011,wtt,fen,0.637051032
2011,wtt,uti,0.011170707
2011,wtt,brd,0.001019136
2011,wtt,edu,0.042415278
2011,wtt,man,0.019220624
2011,wtt,mch,0.001009169
2011,wtt,hos,0.009066791
2011,wtt,rnt,0.014139064
2011,wtt,tsv,0.145477787
2011,wtt,art,0.003028117
2011,wtt,slg,0.135853454
2011,wtt,pip,0.002931474
2011,wtt,osv,0.022275523
2011,wtt,mvt,0.004010157
2011,wtt,wst,0.006008789
2011,wtt,adm,0.016159856
2011,wtt,soc,0.011082777
2011,wtt,fdd,2.24884972
2011,wtt,wht,0.020019892
2011,wtt,che,0.006029103
2011,wpd,ppd,5.700451999
2011,wpd,res,0.91505637
2011,wpd,com,0.02017462
2011,wpd,amb,0.243365537
2011,wpd,fbp,0.403887963
2011,wpd,rec,0.134768633
2011,wpd,con,37.18426163
2011,wpd,agr,0.23846658
2011,wpd,eec,0.20804464
2011,wpd,fnd,0.036295943
2011,wpd,pub,0.152923894
2011,wpd,hou,0.004027805
2011,wpd,fbt,0.499173101
2011,wpd,ins,0.013100545
2011,wpd,tex,0.055007499
2011,wpd,leg,0.013094504
2011,wpd,fen,0.002024986
2011,wpd,nmp,0.43359917
2011,wpd,brd,0.873769455
2011,wpd,bnk,0.084645932
2011,wpd,ore,3.837103915
2011,wpd,edu,0.067533507
2011,wpd,ote,0.270988773
2011,wpd,man,0.002019385
2011,wpd,mch,1.071688386
2011,wpd,dat,1.079699678
2011,wpd,amd,0.43880923
2011,wpd,hos,0.221209166
2011,wpd,rnt,0.336674767
2011,wpd,pla,1.230863964
2011,wpd,fof,0.083494114
2011,wpd,tsv,0.625169338
2011,wpd,nrs,0.003020667
2011,wpd,sec,0.005838931
2011,wpd,art,0.005037229
2011,wpd,mov,0.094936915
2011,wpd,fpd,5.661674961
2011,wpd,slg,3.533469045
2011,wpd,pri,0.005021031
2011,wpd,pip,0.025355988
2011,wpd,sle,0.133894412
2011,wpd,osv,0.400197189
2011,wpd,trn,1.454622677
2011,wpd,smn,0.081623621
2011,wpd,fmt,0.256154803
2011,wpd,mvt,0.057034946
2011,wpd,cep,0.25641354
2011,wpd,wst,0.016992172
2011,wpd,mot,3.217107355
2011,wpd,adm,0.494960481
2011,wpd,soc,1.117221851
2011,wpd,alt,0.0019978
2011,wpd,pmt,0.456999685
2011,wpd,trk,0.065271554
2011,wpd,fdd,0.021504218
2011,wpd,gmt,0.092843636
2011,wpd,wpd,16.83398255
2011,wpd,wht,2.560615796
2011,wpd,wrh,0.167681813
2011,wpd,ott,0.791166542
2011,wpd,che,0.325950638
2011,wpd,mmf,1.201700125
2011,wpd,otr,0.073036922
2011,wpd,min,0.081433957
2011,wht,ppd,1.253052331
2011,wht,res,0.014128484
2011,wht,com,0.154550953
2011,wht,amb,0.37663622
2011,wht,fbp,3.756509914
2011,wht,rec,0.108573328
2011,wht,con,0.02421601
2011,wht,agr,1.535150621
2011,wht,eec,1.540257776
2011,wht,pub,0.959125002
2011,wht,fbt,0.307923679
2011,wht,ins,0.019173663
2011,wht,tex,0.315485835
2011,wht,uti,1.307319812
2011,wht,nmp,0.286797873
2011,wht,brd,2.224621916
2011,wht,bnk,0.014127341
2011,wht,edu,0.012112427
2011,wht,ote,0.055483957
2011,wht,mch,2.024324278
2011,wht,oil,0.131929964
2011,wht,hos,0.11377995
2011,wht,rnt,7.641266135
2011,wht,pla,0.99350501
2011,wht,fof,0.042309086
2011,wht,fin,0.006024625
2011,wht,sec,0.053600824
2011,wht,mov,0.02831845
2011,wht,fpd,0.370956955
2011,wht,slg,0.027156685
2011,wht,pri,0.085476968
2011,wht,pip,0.004883186
2011,wht,osv,0.03440817
2011,wht,fmt,0.882071751
2011,wht,pet,0.095407223
2011,wht,mvt,0.911837361
2011,wht,cep,1.528549028
2011,wht,wst,0.066062402
2011,wht,mot,0.447416778
2011,wht,adm,0.030284166
2011,wht,alt,0.085025551
2011,wht,pmt,1.184499058
2011,wht,trk,0.040975549
2011,wht,gmt,0.014995872
2011,wht,wpd,0.187607726
2011,wht,wht,32.59650077
2011,wht,ott,6.759389643
2011,wht,che,3.995228871
2011,wht,air,0.078023342
2011,wht,mmf,2.330360938
2011,wht,min,0.097461298
2011,wrh,ppd,0.13482255
2011,wrh,res,1.35289415
2011,wrh,com,0.119901697
2011,wrh,amb,0.605706899
2011,wrh,fbp,0.171179503
2011,wrh,rec,0.081983691
2011,wrh,agr,0.297239607
2011,wrh,eec,0.057499992
2011,wrh,fnd,0.253780868
2011,wrh,pub,0.849161273
2011,wrh,fbt,8.51502709
2011,wrh,ins,0.092605399
2011,wrh,tex,0.091906406
2011,wrh,leg,0.241467783
2011,wrh,uti,0.532543541
2011,wrh,nmp,0.102023471
2011,wrh,brd,0.492779457
2011,wrh,bnk,0.012078434
2011,wrh,ore,0.049382886
2011,wrh,edu,0.235593335
2011,wrh,ote,0.059368134
2011,wrh,man,0.004034139
2011,wrh,mch,0.379289244
2011,wrh,dat,0.599707318
2011,wrh,amd,0.741595946
2011,wrh,oil,0.007031778
2011,wrh,hos,0.641774885
2011,wrh,rnt,0.545715206
2011,wrh,pla,0.157313287
2011,wrh,tsv,0.756395169
2011,wrh,nrs,0.146836985
2011,wrh,art,0.145912243
2011,wrh,mov,0.164436603
2011,wrh,fpd,0.068001817
2011,wrh,slg,3.003710894
2011,wrh,pri,0.167509638
2011,wrh,grd,0.080404449
2011,wrh,pip,0.025325993
2011,wrh,sle,0.096534839
2011,wrh,osv,0.55620436
2011,wrh,trn,0.001942388
2011,wrh,fmt,0.875799581
2011,wrh,pet,0.062107068
2011,wrh,mvt,4.462586286
2011,wrh,cep,1.49854933
2011,wrh,wst,0.083864408
2011,wrh,mot,0.137703603
2011,wrh,adm,1.317041538
2011,wrh,soc,0.23102271
2011,wrh,alt,0.077823793
2011,wrh,pmt,0.077587832
2011,wrh,trk,2.904550118
2011,wrh,fdd,0.225028468
2011,wrh,gmt,11.80543639
2011,wrh,wtt,0.360652858
2011,wrh,wpd,0.076052457
2011,wrh,wht,22.30142897
2011,wrh,wrh,9.070490322
2011,wrh,ott,20.77706429
2011,wrh,che,0.274485358
2011,wrh,air,0.019192559
2011,wrh,mmf,0.343951114
2011,wrh,otr,0.491425292
2011,wrh,min,0.164662599
2011,ott,fen,0.160781798
2011,ott,osv,0.000984522
2011,ott,mvt,0.095502643
2011,ott,gmt,0.080694455
2011,ott,ott,0.08658377
2011,che,ppd,15.53801744
2011,che,res,0.486739084
2011,che,com,0.234018629
2011,che,amb,32.88655391
2011,che,fbp,8.955421689
2011,che,rec,1.015294567
2011,che,con,11.5900131
2011,che,agr,35.25492705
2011,che,eec,3.445763359
2011,che,fnd,2.680778907
2011,che,pub,0.901419264
2011,che,hou,0.043297562
2011,che,fbt,0.073875403
2011,che,ins,0.050385207
2011,che,tex,12.47032636
2011,che,leg,0.367642404
2011,che,fen,0.181229938
2011,che,uti,1.943001984
2011,che,nmp,5.081870554
2011,che,brd,0.876795211
2011,che,bnk,0.087666395
2011,che,ore,8.211743738
2011,che,edu,1.056313601
2011,che,ote,1.683303986
2011,che,man,2.158646664
2011,che,mch,5.427779064
2011,che,dat,0.368297834
2011,che,amd,0.090785421
2011,che,oil,8.369127432
2011,che,hos,35.35219317
2011,che,rnt,0.41528707
2011,che,pla,66.75256417
2011,che,fof,4.388842995
2011,che,tsv,15.25771184
2011,che,nrs,4.09488527
2011,che,sec,0.114828688
2011,che,art,0.50874459
2011,che,mov,0.133311713
2011,che,fpd,1.474694546
2011,che,slg,31.74402826
2011,che,pri,7.525290613
2011,che,grd,0.006037079
2011,che,pip,0.006826405
2011,che,sle,3.067399476
2011,che,osv,4.776959665
2011,che,trn,0.289748798
2011,che,smn,1.490607599
2011,che,fmt,8.671545304
2011,che,pet,22.56814955
2011,che,mvt,0.088051315
2011,che,cep,3.599737734
2011,che,wst,1.057481056
2011,che,mot,8.378116472
2011,che,adm,7.981630576
2011,che,soc,0.653620673
2011,che,alt,0.351600351
2011,che,pmt,2.929897826
2011,che,trk,0.186066913
2011,che,fdd,3.293120872
2011,che,gmt,0.082857963
2011,che,wtt,0.011187522
2011,che,wpd,2.319199203
2011,che,wht,2.918195258
2011,che,wrh,1.001040594
2011,che,ott,1.211687163
2011,che,che,286.7648099
2011,che,air,0.003202137
2011,che,mmf,8.408638149
2011,che,otr,0.142012042
2011,che,min,3.933538658
2011,air,ppd,0.155142826
2011,air,res,1.018029588
2011,air,com,2.527285598
2011,air,amb,2.553874176
2011,air,fbp,0.713806135
2011,air,rec,0.177737377
2011,air,con,0.348496635
2011,air,eec,0.055416127
2011,air,fnd,2.886552769
2011,air,pub,0.848710511
2011,air,hou,0.003946399
2011,air,fbt,0.032273818
2011,air,ins,0.618101335
2011,air,tex,0.060746645
2011,air,leg,1.456690482
2011,air,fen,0.408760016
2011,air,uti,0.857167934
