yr,j,i,Value
2013,mch,mmf,0.241546362
2013,dat,com,15.15330542
2013,dat,con,0.013974003
2013,dat,pub,9.03366245
2013,dat,brd,0.173044546
2013,dat,edu,0.676687138
2013,dat,dat,151.1132361
2013,dat,rnt,0.214967356
2013,dat,tsv,62.45074325
2013,dat,adm,0.447674386
2013,dat,wht,0.373767339
2013,dat,ott,0.409738684
2013,amd,res,33.40468381
2013,amd,com,0.017988634
2013,amd,rec,29.68710787
2013,amd,con,1.207840452
2013,amd,fbt,0.301125231
2013,amd,brd,0.196198499
2013,amd,ore,0.916808914
2013,amd,amd,136.0715629
2013,amd,rnt,0.984922543
2013,amd,tsv,0.000999786
2013,amd,art,1.187873818
2013,amd,osv,1.353944507
2013,amd,mvt,0.008807769
2013,amd,gmt,0.309724184
2013,amd,ott,0.629812569
2013,oil,com,0.105196677
2013,oil,con,1.335961705
2013,oil,mch,0.205179337
2013,oil,oil,324.2848982
2013,oil,tsv,1.5944335
2013,oil,smn,56.35522303
2013,oil,fmt,0.022039419
2013,oil,pet,25.32786085
2013,oil,wht,0.547412991
2013,oil,che,0.260956581
2013,oil,min,0.06269257
2013,hos,res,1.985981834
2013,hos,com,2.191780187
2013,hos,amb,6.229396635
2013,hos,con,0.915363218
2013,hos,hos,714.6951625
2013,hos,rnt,1.090475789
2013,hos,tsv,5.804954106
2013,hos,ott,0.822284199
2013,rnt,com,0.138928754
2013,rnt,con,0.066888431
2013,rnt,fbt,0.233693911
2013,rnt,ins,0.763125099
2013,rnt,ore,2.054817275
2013,rnt,edu,0.001996593
2013,rnt,rnt,300.6692749
2013,rnt,tsv,0.037991358
2013,rnt,sec,0.006156692
2013,rnt,grd,0.028948561
2013,rnt,osv,1.512235316
2013,rnt,mvt,0.051874153
2013,rnt,trk,0.647474111
2013,rnt,wht,0.332738011
2013,rnt,ott,0.719873719
2013,pla,ppd,1.505005481
2013,pla,com,0.131677893
2013,pla,con,0.068273503
2013,pla,eec,0.145029588
2013,pla,tex,0.758190762
2013,pla,nmp,0.119415101
2013,pla,ote,0.251727867
2013,pla,mch,0.758482236
2013,pla,pla,211.2910456
2013,pla,tsv,2.785123437
2013,pla,fpd,0.173644574
2013,pla,pri,0.170807299
2013,pla,fmt,0.427164521
2013,pla,pet,0.008994648
2013,pla,cep,0.153681116
2013,pla,mot,0.250858228
2013,pla,pmt,0.041862733
2013,pla,wpd,0.16428769
2013,pla,wht,2.579925025
2013,pla,che,0.845206654
2013,pla,mmf,0.612582755
2013,fof,con,1.056356684
2013,fof,agr,0.015854736
2013,fof,fof,47.368981
2013,fin,com,0.015914808
2013,fin,con,0.002980628
2013,fin,fin,138.2653789
2013,fin,tsv,0.068652224
2013,tsv,com,9.072108463
2013,tsv,con,0.63406571
2013,tsv,dat,2.439317505
2013,tsv,rnt,0.012002835
2013,tsv,tsv,1127.420085
2013,tsv,sec,0.517257235
2013,tsv,pri,0.458941433
2013,tsv,osv,1.780799472
2013,tsv,adm,2.209248183
2013,tsv,gmt,0.359668967
2013,tsv,ott,3.127571546
2013,nrs,res,0.305092987
2013,nrs,com,0.011015918
2013,nrs,amb,0.901830003
2013,nrs,con,0.033009665
2013,nrs,ore,0.102190644
2013,nrs,tsv,0.00801387
2013,nrs,nrs,209.9436935
2013,nrs,soc,0.111878796
2013,nrs,ott,0.014700723
2013,sec,com,1.070133053
2013,sec,ins,6.68827861
2013,sec,bnk,20.7479874
2013,sec,tsv,0.444574033
2013,sec,sec,483.0853258
2013,art,res,2.961262258
2013,art,com,0.058032138
2013,art,rec,2.939047998
2013,art,con,0.297821592
2013,art,ore,0.825806582
2013,art,edu,0.014989857
2013,art,amd,0.008005024
2013,art,rnt,0.974077519
2013,art,tsv,6.632560074
2013,art,art,127.969563
2013,art,osv,0.280527562
2013,art,ott,1.109383614
2013,mov,com,0.258454126
2013,mov,rec,0.052986341
2013,mov,con,0.042859812
2013,mov,ore,0.102826556
2013,mov,rnt,0.146771533
2013,mov,tsv,1.558154865
2013,mov,mov,129.463407
2013,mov,cep,0.007925204
2013,mov,wht,0.0078164
2013,mov,ott,0.378879768
2013,fpd,ppd,0.013091189
2013,fpd,com,0.044271414
2013,fpd,con,0.184922884
2013,fpd,eec,0.002002475
2013,fpd,tex,0.193711036
2013,fpd,nmp,0.131487769
2013,fpd,mch,0.047014645
2013,fpd,pla,0.12572043
2013,fpd,tsv,0.270735955
2013,fpd,fpd,63.30666804
2013,fpd,pri,0.008998825
2013,fpd,fmt,0.283716428
2013,fpd,mot,0.002000938
2013,fpd,alt,0.001982785
2013,fpd,pmt,0.005513248
2013,fpd,wpd,0.39966731
2013,fpd,wht,1.433643712
2013,fpd,che,0.009965278
2013,fpd,mmf,0.320533663
2013,slg,ppd,0.549518899
2013,slg,res,17.03049422
2013,slg,com,7.026319651
2013,slg,amb,26.8643447
2013,slg,fbp,1.724095778
2013,slg,rec,2.312902459
2013,slg,con,14.73632135
2013,slg,agr,0.490167262
2013,slg,pub,0.454761722
2013,slg,uti,1.065385583
2013,slg,edu,85.02547282
2013,slg,dat,1.998375423
2013,slg,amd,8.998337275
2013,slg,hos,170.9213429
2013,slg,fof,2.87453457
2013,slg,fin,21.84012837
2013,slg,tsv,47.24734313
2013,slg,art,2.708297605
2013,slg,mov,0.001004674
2013,slg,slg,1575.535035
2013,slg,pri,1.366517867
2013,slg,osv,0.978957743
2013,slg,wst,12.93332452
2013,slg,adm,6.991037868
2013,slg,soc,2.892560352
2013,slg,alt,1.10563834
2013,slg,wpd,0.184933884
2013,slg,che,0.09046467
2013,slg,mmf,1.033752294
2013,slg,min,0.45245223
2013,pri,ppd,1.034178154
2013,pri,com,0.216693683
2013,pri,con,0.003006237
2013,pri,tex,0.528891243
2013,pri,pla,0.510344859
2013,pri,tsv,18.54160441
2013,pri,pri,60.60912662
2013,pri,fmt,0.169528929
2013,pri,cep,0.065733765
2013,pri,adm,0.16452315
2013,pri,alt,0.014825933
2013,pri,wht,0.707302992
2013,pri,mmf,0.489297215
2013,grd,con,0.003001206
2013,grd,ore,0.007013737
2013,grd,tsv,0.015027304
2013,grd,grd,54.67691775
2013,grd,wht,0.00882622
2013,grd,ott,0.01078152
2013,grd,otr,0.065631924
2013,pip,com,0.03781841
2013,pip,con,0.055132187
2013,pip,uti,0.12418139
2013,pip,tsv,0.012268865
2013,pip,pip,37.32480704
2013,sle,rec,28.31200151
2013,sle,hou,24.33962027
2013,sle,fbt,4.357609654
2013,sle,uti,127.7375315
2013,sle,bnk,0.025094143
2013,sle,ore,24.81857729
2013,sle,art,0.167028684
2013,sle,grd,15.35609624
2013,sle,sle,87.84969745
2013,sle,osv,2.776034872
2013,sle,trn,0.141291082
2013,sle,wtt,0.280280542
2013,sle,otr,11.48274873
2013,osv,res,2.963927719
2013,osv,com,0.569989935
2013,osv,con,0.811766404
2013,osv,ore,1.158378459
2013,osv,edu,0.025831417
2013,osv,dat,0.440871668
2013,osv,rnt,0.224937858
2013,osv,tsv,1.15921208
2013,osv,osv,558.976477
2013,osv,mvt,1.323688981
2013,osv,soc,0.278813615
2013,osv,gmt,0.088490841
2013,osv,wht,0.538567041
2013,osv,ott,2.591054248
2013,trn,com,0.119913562
2013,trn,con,0.999179518
2013,trn,rnt,0.22765115
2013,trn,tsv,0.023579314
2013,trn,trn,79.90352085
2013,smn,com,0.068891944
2013,smn,con,8.315330602
2013,smn,oil,0.086387208
2013,smn,tsv,0.665146786
2013,smn,smn,110.6332423
2013,smn,fmt,1.026306015
2013,smn,pet,0.002978048
2013,smn,wht,0.51518871
2013,smn,min,0.043925953
2013,fmt,ppd,0.002987565
2013,fmt,com,0.250737372
2013,fmt,con,1.06340544
2013,fmt,eec,0.266315077
2013,fmt,tex,0.002946698
2013,fmt,nmp,0.0847049
2013,fmt,ote,0.4526779
2013,fmt,mch,3.842780397
2013,fmt,pla,1.195762061
2013,fmt,tsv,2.533969022
2013,fmt,fpd,0.11097386
2013,fmt,pri,0.08700454
2013,fmt,osv,0.094650375
2013,fmt,fmt,327.3107427
2013,fmt,pet,0.004946131
2013,fmt,cep,0.494859813
2013,fmt,mot,1.506627739
2013,fmt,pmt,3.238378377
2013,fmt,wpd,0.213853022
2013,fmt,wht,3.847866202
2013,fmt,che,0.117256275
2013,fmt,mmf,0.230318564
2013,pet,ppd,0.007032808
2013,pet,com,0.041157346
2013,pet,con,0.108289968
2013,pet,eec,0.006992099
2013,pet,nmp,0.196770153
2013,pet,oil,0.072880286
2013,pet,pla,0.001990982
2013,pet,tsv,0.153630754
2013,pet,pet,793.8253719
2013,pet,wht,5.425129193
2013,pet,che,31.32807261
2013,pet,min,0.244402417
2013,mvt,com,0.004030221
2013,mvt,rec,0.19077532
2013,mvt,con,0.002012859
2013,mvt,bnk,4.050363357
2013,mvt,edu,0.04125881
2013,mvt,rnt,0.678449153
2013,mvt,tsv,0.02418789
2013,mvt,osv,65.01887219
2013,mvt,mvt,126.5262632
2013,mvt,trk,0.023901048
2013,mvt,wrh,0.269751333
2013,mvt,otr,0.39918224
2013,cep,ppd,0.005016853
2013,cep,com,1.266179685
2013,cep,con,0.017023215
2013,cep,eec,0.807015416
2013,cep,tex,0.000989877
2013,cep,nmp,0.012902109
2013,cep,ote,2.726661582
2013,cep,mch,0.642846134
2013,cep,pla,0.286309548
2013,cep,tsv,46.87700857
2013,cep,fpd,0.008906402
2013,cep,pri,0.006973542
2013,cep,fmt,0.180438451
2013,cep,cep,292.8120488
2013,cep,mot,0.011961354
2013,cep,pmt,0.040662768
2013,cep,wpd,0.001986134
2013,cep,wht,3.650835743
2013,cep,che,0.237297085
2013,cep,mmf,0.770624996
2013,wst,com,0.065432249
2013,wst,con,0.034186912
2013,wst,oil,0.077090277
2013,wst,rnt,0.375686841
2013,wst,tsv,0.061423035
2013,wst,wst,82.37611499
2013,wst,ott,0.095569427
2013,wst,otr,0.012178065
2013,mot,com,0.367775166
2013,mot,con,0.298285922
2013,mot,eec,0.09971415
2013,mot,tex,0.060349362
2013,mot,nmp,0.002976252
2013,mot,ote,0.392936058
2013,mot,mch,1.391768607
2013,mot,pla,0.194770096
2013,mot,tsv,11.2178266
2013,mot,fpd,0.028686579
2013,mot,fmt,0.628273075
2013,mot,cep,0.048748476
2013,mot,mot,544.3472427
2013,mot,pmt,0.046140708
2013,mot,wht,3.073324938
2013,mot,che,0.007939783
2013,mot,mmf,0.081293981
2013,adm,com,7.230527983
2013,adm,amb,0.008976012
2013,adm,con,1.659206663
2013,adm,ins,0.057967552
2013,adm,ore,0.257127654
2013,adm,edu,0.147828606
2013,adm,rnt,0.036022559
2013,adm,tsv,10.3837163
2013,adm,pri,2.455609063
2013,adm,wst,0.117367517
2013,adm,adm,661.8650603
2013,adm,soc,0.037906734
2013,adm,ott,0.980632254
2013,soc,com,0.078197169
2013,soc,amb,0.213954361
2013,soc,con,0.206283264
2013,soc,tsv,0.00701972
2013,soc,nrs,2.010588052
2013,soc,soc,169.2920305
2013,soc,gmt,0.042148938
2013,soc,ott,0.107924263
2013,alt,com,0.029267121
2013,alt,con,0.001008188
2013,alt,tex,0.043843029
2013,alt,tsv,0.185747226
2013,alt,alt,18.40722511
2013,alt,wht,0.738308327
2013,pmt,ppd,0.001732754
2013,pmt,com,0.045003936
2013,pmt,con,0.125324583
2013,pmt,eec,0.600621626
2013,pmt,tex,0.031549234
2013,pmt,nmp,0.002566352
2013,pmt,mch,0.140115333
2013,pmt,tsv,0.398242763
2013,pmt,fmt,1.156145527
2013,pmt,pet,2.259260276
2013,pmt,pmt,245.8333646
2013,pmt,wht,0.886844612
2013,pmt,che,0.233638151
2013,trk,com,0.061387972
2013,trk,con,0.347473232
2013,trk,rnt,0.299940059
2013,trk,tsv,0.074709503
2013,trk,wst,1.849160356
2013,trk,trk,288.5364802
2013,trk,wrh,4.019555489
2013,trk,otr,3.47142405
2013,fdd,com,2.133490461
2013,fdd,con,0.003944522
2013,fdd,edu,0.215942518
2013,fdd,mch,0.001962913
2013,fdd,dat,0.012840361
2013,fdd,hos,1.370418337
2013,fdd,tsv,22.26442733
2013,fdd,art,0.019739108
2013,fdd,mov,0.038534112
2013,fdd,fdd,608.863442
2013,fdd,mmf,0.000976695
2013,gmt,res,6.43089501
2013,gmt,amb,1.279908549
2013,gmt,fbp,2.379934558
2013,gmt,con,1.734787558
2013,gmt,rnt,0.230349208
2013,gmt,tsv,0.427244857
2013,gmt,osv,3.721786404
2013,gmt,adm,0.176702501
2013,gmt,gmt,162.5517236
2013,wtt,com,0.016665852
2013,wtt,rec,0.175812599
2013,wtt,con,0.006854371
2013,wtt,tsv,0.003922569
2013,wtt,wtt,40.09643566
2013,wtt,otr,2.283506485
2013,wpd,ppd,0.101701301
2013,wpd,com,0.01609759
2013,wpd,con,0.310528273
2013,wpd,nmp,0.04382619
2013,wpd,pla,0.157638398
2013,wpd,tsv,0.136868167
2013,wpd,fpd,0.262199133
2013,wpd,fmt,0.255528274
2013,wpd,wpd,88.00536156
2013,wpd,wht,0.843376005
2013,wpd,che,0.008968127
2013,wpd,mmf,0.000995512
2013,wht,com,13.75619341
2013,wht,fbp,3.801263651
2013,wht,con,2.300159544
2013,wht,ote,0.011075209
2013,wht,mch,0.485574714
2013,wht,rnt,10.21981744
2013,wht,fof,0.571573269
2013,wht,tsv,0.881202213
2013,wht,fpd,0.021916198
2013,wht,pip,1.022840137
2013,wht,osv,57.82953443
2013,wht,fmt,0.008072255
2013,wht,cep,0.124231265
2013,wht,mot,0.303018004
2013,wht,adm,0.024218141
2013,wht,wht,1433.528634
2013,wht,wrh,0.014061055
2013,wht,mmf,1.671301892
2013,wht,otr,0.944052474
2013,wrh,com,0.090302932
2013,wrh,con,0.027059764
2013,wrh,rnt,0.006023551
2013,wrh,tsv,0.055200803
2013,wrh,trk,1.443025771
2013,wrh,wrh,110.6126461
2013,wrh,otr,0.330777949
2013,ott,res,13.04174218
2013,ott,com,1.667130497
2013,ott,amb,0.42068267
2013,ott,fbp,0.030954799
2013,ott,rec,0.199168719
2013,ott,con,6.195206074
2013,ott,agr,0.18256819
2013,ott,brd,0.08838653
2013,ott,bnk,0.216661607
2013,ott,edu,0.157236737
2013,ott,rnt,3.239157086
2013,ott,tsv,0.843895097
2013,ott,mov,0.600916009
2013,ott,pri,0.043122867
2013,ott,osv,13.78913329
2013,ott,adm,1.991027959
2013,ott,alt,0.263500634
2013,ott,wrh,0.038167531
2013,ott,ott,668.0008782
2013,ott,mmf,2.131662335
2013,ott,otr,2.688846499
2013,che,ppd,0.193233016
2013,che,com,0.514855408
2013,che,fbp,11.40124367
2013,che,con,0.109482249
2013,che,eec,0.098059418
2013,che,tex,0.03176956
2013,che,nmp,0.013937407
2013,che,ote,0.002006683
2013,che,mch,0.233934499
2013,che,pla,4.144320661
2013,che,tsv,42.39708167
2013,che,pri,0.000999408
2013,che,fmt,0.122670421
2013,che,pet,2.22356613
2013,che,cep,1.050244779
2013,che,pmt,0.113511461
2013,che,wht,10.66364926
2013,che,che,750.1406406
2013,che,mmf,0.459622901
2013,che,min,0.00294989
2013,air,com,0.241313198
2013,air,amb,0.042294996
2013,air,con,0.001883056
2013,air,rnt,0.065079639
2013,air,fof,0.597346229
2013,air,tsv,1.108867648
2013,air,wht,0.011983207
2013,air,air,179.9226742
2013,air,otr,0.380326866
2013,mmf,ppd,0.15768582
2013,mmf,com,0.402412838
2013,mmf,con,1.433389929
2013,mmf,eec,0.086874079
2013,mmf,tex,0.055481716
2013,mmf,nmp,0.013908656
2013,mmf,ote,0.219273405
2013,mmf,mch,0.209509944
2013,mmf,pla,1.017029076
2013,mmf,tsv,12.02361554
2013,mmf,fpd,0.239725988
2013,mmf,pri,0.299166491
2013,mmf,fmt,0.309059996
2013,mmf,pet,0.031928047
2013,mmf,cep,0.675476387
2013,mmf,mot,0.056873677
2013,mmf,alt,0.036582143
2013,mmf,pmt,0.101199939
2013,mmf,wpd,0.061629959
2013,mmf,wht,5.513800999
2013,mmf,che,0.353821473
2013,mmf,mmf,141.6846268
2013,otr,res,0.072015276
2013,otr,com,0.188641354
2013,otr,con,0.11640681
2013,otr,fbt,0.006761773
2013,otr,ins,0.073039372
2013,otr,rnt,0.064233295
2013,otr,tsv,0.222285614
2013,otr,grd,0.343263589
2013,otr,osv,0.852501782
2013,otr,adm,0.074072217
2013,otr,trk,1.290949683
2013,otr,wtt,1.308945869
2013,otr,wht,0.069609954
2013,otr,wrh,1.034994443
2013,otr,air,0.215288689
2013,otr,otr,187.301296
2013,min,con,6.865675942
2013,min,nmp,0.302050872
2013,min,tsv,0.143491339
2013,min,smn,10.44440726
2013,min,pet,0.077342294
2013,min,wht,0.273066439
2013,min,che,2.852638228
2013,min,min,88.822504
2014,ppd,ppd,178.0059687
2014,ppd,com,0.067305008
2014,ppd,con,0.14435255
2014,ppd,tex,0.122101304
2014,ppd,nmp,0.122443418
2014,ppd,pla,0.685912814
2014,ppd,tsv,0.917700828
2014,ppd,pri,0.296991461
2014,ppd,fmt,0.005938966
2014,ppd,cep,0.713142913
2014,ppd,pmt,0.001091942
2014,ppd,wpd,0.128374694
2014,ppd,wht,1.166331094
2014,ppd,che,0.146000076
2014,ppd,mmf,0.091017776
2014,res,res,633.8977308
2014,res,rec,1.004358903
2014,res,con,1.405438784
2014,res,fbt,0.679248772
2014,res,amd,0.144109095
2014,res,ott,1.362746621
2014,com,com,339.4264693
2014,com,con,0.00299546
2014,com,pub,2.001821082
2014,com,brd,0.157851969
2014,com,edu,1.630616217
2014,com,dat,12.22411018
2014,com,rnt,0.299997678
2014,com,tsv,9.068373887
2014,com,osv,1.778914599
2014,com,adm,3.657249826
2014,com,wht,3.162368166
2014,com,ott,0.186767794
2014,amb,res,0.173289197
2014,amb,com,0.690865017
2014,amb,amb,895.4777735
2014,amb,con,0.356585082
2014,amb,rnt,2.699551186
2014,amb,tsv,0.094272225
2014,amb,ott,8.143507425
2014,fbp,ppd,0.096860771
2014,fbp,com,0.096652107
2014,fbp,fbp,904.7213545
2014,fbp,con,0.210197439
2014,fbp,pla,0.001996699
2014,fbp,tsv,3.798335426
2014,fbp,alt,0.029753106
2014,fbp,wht,8.069159771
2014,fbp,che,3.986521265
2014,rec,res,11.52218068
2014,rec,com,0.03183217
2014,rec,rec,103.2287092
2014,rec,con,0.19973202
2014,rec,ore,0.14331833
2014,rec,edu,1.095138765
2014,rec,amd,0.366104196
2014,rec,rnt,0.2925964
2014,rec,tsv,0.138297233
2014,rec,art,0.1958977
2014,rec,osv,0.986027893
2014,rec,mvt,0.311693607
2014,rec,soc,0.737251695
2014,rec,ott,1.737912693
2014,con,com,0.239145063
2014,con,con,1256.270344
2014,con,tsv,0.191152049
2014,agr,rec,3.11688933
2014,agr,agr,442.5427255
2014,agr,fof,5.192696713
2014,agr,wpd,0.009968689
2014,eec,ppd,0.068036689
2014,eec,com,0.273552245
2014,eec,con,0.100727556
2014,eec,eec,117.4796238
2014,eec,tex,0.046313658
2014,eec,nmp,0.021738956
2014,eec,ote,0.037843291
2014,eec,mch,0.59140699
2014,eec,pla,0.016827701
2014,eec,tsv,2.673131593
2014,eec,fpd,0.002955755
2014,eec,fmt,0.27855507
2014,eec,pet,0.000991822
2014,eec,cep,0.813509961
2014,eec,mot,0.220366396
2014,eec,pmt,1.196123824
2014,eec,wht,1.847096906
2014,eec,che,0.144314094
2014,eec,mmf,0.090829041
2014,fnd,com,2.340209144
2014,fnd,con,0.26219349
2014,fnd,agr,0.341921155
2014,fnd,fnd,352.4582244
2014,fnd,pub,0.234878361
2014,fnd,fen,0.588361247
2014,fnd,uti,0.068505228
2014,fnd,hos,1.747397525
2014,fnd,fof,0.134410829
2014,fnd,fin,0.105368902
2014,fnd,tsv,13.65513283
2014,fnd,pri,0.010949845
2014,fnd,pmt,0.001103958
2014,fnd,che,0.008927034
2014,fnd,mmf,0.079256657
2014,pub,com,10.76192887
2014,pub,con,0.002002446
2014,pub,pub,215.0964162
2014,pub,edu,6.068559769
2014,pub,dat,12.39456462
2014,pub,rnt,0.0010029
2014,pub,tsv,63.00996123
2014,pub,pri,1.609316912
2014,pub,adm,0.814811951
2014,pub,wht,9.20722923
2014,pub,ott,0.107860381
2014,hou,com,0.014023811
2014,hou,con,14.95050184
2014,hou,hou,1833.920261
2014,hou,tsv,0.010018915
2014,fbt,res,14.74831394
2014,fbt,fbp,8.597938627
2014,fbt,rec,0.056636381
2014,fbt,con,0.003025914
2014,fbt,fbt,171.5442692
2014,fbt,bnk,0.384742978
2014,fbt,rnt,0.626289713
2014,fbt,tsv,0.031305761
2014,fbt,osv,0.021271392
2014,fbt,adm,0.190828415
2014,ins,com,2.046911381
2014,ins,con,0.003995642
2014,ins,ins,907.8252481
2014,ins,leg,0.34878528
2014,ins,tsv,1.365199034
2014,ins,sec,0.758650071
2014,tex,ppd,0.033334721
2014,tex,com,0.012095655
2014,tex,con,0.077531754
2014,tex,tex,50.20969658
2014,tex,ote,0.002011073
2014,tex,mch,0.055104339
2014,tex,pla,0.070962165
2014,tex,tsv,0.227843775
2014,tex,fpd,0.272581967
2014,tex,pri,0.087139656
2014,tex,fmt,0.083664719
2014,tex,mot,0.024053887
2014,tex,alt,0.178730339
2014,tex,pmt,0.003330034
2014,tex,wht,0.734256041
2014,tex,che,3.339495342
2014,tex,mmf,0.120621935
2014,leg,com,0.235158254
2014,leg,leg,304.2498597
2014,leg,tsv,0.173149218
2014,fen,res,1.522871644
2014,fen,com,0.628888513
2014,fen,ins,9.003926849
2014,fen,fen,72.35007174
2014,fen,uti,14.01086532
2014,fen,ore,0.759633587
2014,fen,mov,0.018926317
2014,fen,gmt,3.251683878
2014,fen,ott,0.032122118
2014,uti,com,0.433902204
2014,uti,con,1.719891656
2014,uti,uti,497.6469069
2014,uti,oil,0.111143421
2014,uti,tsv,0.142680014
2014,uti,pip,3.064740911
2014,uti,sle,1.607241017
2014,uti,ott,0.015503457
2014,nmp,ppd,0.232613494
2014,nmp,com,0.016076998
2014,nmp,con,0.906384307
2014,nmp,eec,0.219962549
2014,nmp,tex,0.428475821
2014,nmp,nmp,107.7009796
2014,nmp,ote,0.01202788
2014,nmp,mch,0.002996303
2014,nmp,oil,0.002993298
2014,nmp,pla,0.183320871
2014,nmp,tsv,0.913545287
2014,nmp,fpd,0.109083345
2014,nmp,smn,0.001004134
2014,nmp,fmt,0.233125348
2014,nmp,pet,0.02495143
2014,nmp,wpd,0.000995199
2014,nmp,wht,1.203120523
2014,nmp,che,0.122372463
2014,nmp,mmf,0.000993926
2014,nmp,min,0.545541742
2014,brd,com,1.78794117
2014,brd,con,1.475799782
2014,brd,brd,641.7894286
2014,brd,rnt,9.650728624
2014,brd,tsv,97.88610704
2014,brd,mov,0.742945425
2014,brd,osv,2.369164251
2014,brd,wht,4.169071018
2014,brd,ott,0.646365419
2014,bnk,com,2.87776075
2014,bnk,con,0.000996288
2014,bnk,bnk,709.3124971
2014,bnk,rnt,60.31586048
2014,bnk,tsv,0.961430172
2014,bnk,sec,34.35072237
2014,ore,com,0.101893345
2014,ore,con,0.691538424
2014,ore,ins,0.14284221
2014,ore,ore,1031.191501
2014,ore,amd,0.015984781
2014,ore,tsv,0.139880082
2014,ore,osv,0.055121187
2014,edu,res,12.06977497
2014,edu,com,3.758601768
2014,edu,con,1.609257953
2014,edu,ins,0.094933941
2014,edu,ore,0.066991532
2014,edu,edu,258.5617598
2014,edu,amd,24.51564905
2014,edu,rnt,0.07598733
2014,edu,tsv,25.52154704
2014,edu,art,1.46155442
2014,edu,osv,0.015039189
2014,edu,ott,1.177130066
2014,ote,com,0.682510978
2014,ote,con,1.130644716
2014,ote,eec,0.376400221
2014,ote,tex,0.024694517
2014,ote,ote,295.627477
2014,ote,mch,2.363352524
2014,ote,pla,0.055565844
2014,ote,tsv,20.44016169
2014,ote,fmt,0.300236596
2014,ote,cep,1.615041274
2014,ote,mot,0.057711445
2014,ote,wht,1.653705473
2014,ote,che,0.013871727
2014,man,com,10.51471033
2014,man,con,0.061891125
2014,man,man,514.9106395
2014,man,tsv,4.107929797
2014,mch,ppd,0.008023983
2014,mch,com,0.753617108
2014,mch,fbp,0.0059427
2014,mch,con,0.786808104
2014,mch,eec,0.994842232
2014,mch,tex,0.083967298
2014,mch,nmp,0.125804605
2014,mch,ote,0.264557324
2014,mch,mch,380.6470123
2014,mch,rnt,0.003003956
2014,mch,pla,0.23220227
2014,mch,tsv,8.209271789
2014,mch,fpd,0.004938436
2014,mch,fmt,2.75336294
2014,mch,cep,1.016177221
2014,mch,mot,1.164261254
2014,mch,pmt,0.028673942
2014,mch,wht,8.741361928
2014,mch,che,0.134763269
2014,mch,mmf,0.298897197
2014,dat,com,15.75397242
2014,dat,con,0.012978755
2014,dat,pub,9.52661364
2014,dat,brd,0.178949176
2014,dat,edu,0.702906089
2014,dat,dat,160.7441699
2014,dat,rnt,0.222977292
2014,dat,tsv,71.61651711
2014,dat,adm,0.46473383
2014,dat,wht,0.38840948
2014,dat,ott,0.452697202
2014,amd,res,36.58428162
2014,amd,com,0.022986967
2014,amd,rec,30.51021713
2014,amd,con,1.290891643
2014,amd,fbt,0.309871685
2014,amd,brd,0.214136977
2014,amd,ore,1.003943713
2014,amd,amd,148.8924117
2014,amd,rnt,1.078896014
2014,amd,tsv,0.000999825
2014,amd,art,1.3008052
2014,amd,osv,1.485974321
2014,amd,mvt,0.009787237
2014,amd,gmt,0.31772737
2014,amd,ott,0.642383859
2014,oil,com,0.119341312
2014,oil,con,1.436588023
2014,oil,mch,0.231256649
2014,oil,oil,364.0283823
2014,oil,tsv,1.697172826
2014,oil,smn,63.41004337
2014,oil,fmt,0.0250727
2014,oil,pet,28.46793015
2014,oil,wht,0.61559
2014,oil,che,0.293914667
2014,oil,min,0.088427828
2014,hos,res,2.077149818
2014,hos,com,2.345976196
2014,hos,amb,6.512965912
2014,hos,con,0.869293813
2014,hos,hos,739.8145361
2014,hos,rnt,1.140439183
2014,hos,tsv,5.771788896
2014,hos,ott,0.859245946
2014,rnt,com,0.15792811
2014,rnt,con,0.035945347
2014,rnt,fbt,0.236585348
2014,rnt,ins,0.812583098
2014,rnt,ore,2.271127476
2014,rnt,edu,0.001997245
2014,rnt,rnt,319.8640606
2014,rnt,tsv,0.037989904
2014,rnt,sec,0.006123955
2014,rnt,grd,0.030951974
2014,rnt,osv,1.627534539
2014,rnt,mvt,0.053835795
2014,rnt,trk,0.721104708
2014,rnt,wht,0.334639847
2014,rnt,ott,0.754912093
2014,pla,ppd,1.503048454
2014,pla,com,0.130680105
2014,pla,con,0.150625231
2014,pla,eec,0.106026514
2014,pla,tex,0.733281989
2014,pla,nmp,0.136314924
2014,pla,ote,0.288789561
2014,pla,mch,0.664440934
2014,pla,pla,217.9119543
2014,pla,tsv,2.723684515
2014,pla,fpd,0.207346198
2014,pla,pri,0.178797293
2014,pla,fmt,0.456393013
2014,pla,pet,0.005990913
2014,pla,cep,0.134695259
2014,pla,mot,0.239881707
2014,pla,pmt,0.033217675
2014,pla,wpd,0.180169498
2014,pla,wht,2.860969525
2014,pla,che,0.751465362
2014,pla,mmf,0.615371309
2014,fof,con,1.236699824
2014,fof,agr,0.017850864
2014,fof,fof,53.62741588
2014,fin,com,0.012948378
2014,fin,con,0.000995172
2014,fin,fin,144.5424002
2014,fin,tsv,0.066746501
2014,tsv,com,9.686862645
2014,tsv,con,0.339563458
2014,tsv,dat,2.563474738
2014,tsv,rnt,0.012003028
2014,tsv,tsv,1197.176296
2014,tsv,sec,0.54821581
2014,tsv,pri,0.499687949
2014,tsv,osv,1.94788108
2014,tsv,adm,2.389473468
2014,tsv,gmt,0.373584276
2014,tsv,ott,3.553436717
2014,nrs,res,0.31211058
2014,nrs,com,0.007009771
2014,nrs,amb,0.93875633
